depth	min	max	median	mean
0.5	-27	115	43	44
5	23	481	175	199
10	127	801	383	405
15	279	1049	600	616
20	454	1289	824	831
25	610	1511	1025	1040
30	814	1792	1257	1268
35	1022	1978	1477	1481
40	1211	2212	1694	1700
45	1399	2463	1904	1908
50	1577	2655	2125	2122
55	1778	2877	2339	2334
60	1965	3105	2545	2550
65	2192	3337	2764	2765
70	2427	3575	2963	2975
75	2622	3756	3178	3178
80	2815	3981	3376	3388
85	3001	4159	3599	3595
90	3215	4363	3805	3805
95	3448	4588	3999	4002
100	3636	4753	4171	4184
105	3844	4944	4397	4392
110	4043	5101	4587	4578
115	4217	5287	4767	4762
120	4393	5453	4945	4940
125	4621	5634	5116	5116
130	4781	5767	5275	5277
135	4930	5915	5443	5437
140	5126	6068	5597	5592
145	5286	6193	5742	5745
150	5410	6328	5882	5879
155	5520	6464	5995	6000
160	5654	6592	6106	6113
165	5738	6691	6220	6222
170	5803	6816	6310	6312
