depth	min	max	median	mean
15	192	498	348	347
20	287	588	436	437
25	373	683	532	528
30	465	787	630	629
35	566	894	729	731
40	666	994	839	836
45	768	1090	935	934
50	885	1199	1042	1043
55	993	1301	1148	1147
60	1113	1411	1253	1255
65	1208	1502	1353	1356
70	1308	1623	1463	1460
75	1407	1736	1566	1568
80	1509	1831	1669	1670
85	1615	1926	1774	1774
90	1704	2023	1860	1863
95	1802	2094	1951	1949
100	1887	2185	2028	2031
105	1973	2235	2103	2102
110	2036	2313	2173	2174
115	2095	2383	2234	2237
125	2211	2494	2349	2351
130	2270	2546	2410	2410
135	2334	2594	2460	2460
140	2378	2649	2512	2513
145	2427	2700	2562	2562
150	2474	2758	2613	2614
155	2522	2815	2665	2665
160	2568	2862	2713	2711
165	2618	2909	2754	2755
170	2663	2947	2798	2802
175	2717	2992	2846	2848
180	2756	3035	2891	2893
185	2802	3073	2939	2937
190	2844	3121	2978	2979
195	2887	3157	3019	3020
200	2931	3191	3066	3064
205	2968	3244	3109	3108
210	3020	3285	3152	3154
220	3112	3363	3237	3238
225	3157	3413	3280	3281
230	3198	3464	3322	3325
235	3249	3519	3372	3374
240	3292	3572	3423	3427
245	3345	3627	3485	3483
250	3389	3697	3542	3542
255	3440	3784	3611	3612
260	3501	3872	3696	3693
265	3597	4010	3801	3803
270	3719	4251	3977	3980
275	3896	4715	4237	4256
280	4202	5155	4644	4651
285	4541	5639	5118	5115
290	5104	6172	5715	5690
295	5716	6648	6231	6217
300	6207	7110	6723	6712
305	6811	7704	7296	7287
310	7313	8197	7819	7804
315	7902	8709	8325	8316
320	8314	9033	8688	8685
325	8637	9255	8960	8956
330	8837	9467	9152	9151
335	9032	9645	9346	9347
340	9201	9794	9503	9506
345	9374	9913	9636	9642
350	9514	10021	9769	9767
355	9640	10134	9888	9885
360	9730	10237	9986	9988
365	9847	10347	10084	10087
370	9929	10435	10181	10178
375	9999	10531	10259	10260
380	10060	10630	10335	10336
385	10106	10730	10414	10415
