depth	min	max	median	mean
1	74	483	265	266
5	119	576	322	326
11	168	718	408	419
19	265	858	529	541
25	331	999	620	635
31	404	1120	721	735
37	468	1236	806	825
43	537	1352	913	920
48	610	1428	990	1000
53	683	1522	1064	1083
58	767	1623	1149	1163
63	819	1711	1230	1244
68	892	1829	1316	1331
72	943	1932	1389	1402
75	978	1983	1436	1452
80	1038	2082	1525	1537
85	1101	2188	1619	1624
90	1159	2315	1704	1712
94	1224	2424	1765	1781
100	1291	2537	1865	1885
105	1382	2644	1953	1972
110	1455	2792	2035	2055
115	1534	2869	2124	2137
120	1609	2970	2202	2220
125	1661	3058	2286	2304
130	1731	3139	2364	2383
135	1806	3208	2455	2466
138	1837	3301	2510	2518
