depth	min	max	median	mean
6	9627	10281	10013	9996
14	9806	10411	10129	10121
22	9977	10522	10255	10253
30	10069	10631	10384	10374
38	10199	10728	10500	10490
46	10326	10831	10614	10604
54	10496	10926	10732	10728
58	10590	10986	10795	10794
62	10660	11043	10855	10857
66	10717	11113	10923	10921
70	10834	11167	10996	10996
74	10915	11224	11070	11068
76	10937	11276	11105	11103
80	11033	11338	11187	11187
84	11133	11427	11280	11282
86	11161	11491	11331	11330
88	11247	11527	11397	11396
90	11287	11605	11465	11463
94	11469	11738	11625	11618
96	11517	11854	11701	11700
98	11649	11918	11803	11798
100	11743	12032	11901	11896
102	11866	12136	12007	12006
104	12003	12233	12130	12128
106	12081	12393	12254	12249
108	12218	12444	12342	12340
110	12301	12536	12434	12431
114	12458	12671	12573	12570
118	12576	12795	12689	12687
122	12673	12941	12801	12805
126	12777	13155	12942	12949
130	12903	13337	13125	13125
134	13079	13519	13326	13322
138	13302	13763	13546	13547
140	13404	13886	13678	13669
142	13531	14023	13797	13788
144	13673	14124	13905	13905
146	13746	14313	14018	14022
148	13903	14381	14146	14145
150	13976	14530	14269	14269
152	14117	14667	14384	14390
154	14242	14762	14508	14509
156	14319	14943	14631	14628
158	14456	14988	14722	14726
160	14543	15107	14819	14823
162	14607	15209	14900	14903
164	14674	15256	14958	14966
166	14722	15357	15023	15028
168	14756	15400	15070	15073
170	14786	15455	15115	15118
174	14858	15562	15197	15200
178	14931	15657	15271	15276
182	14983	15764	15345	15347
