labID,age,error,depth
471055,200,1,20
471053,350,1,28
471054,6276,704.5,482
471069,6571,438.5,498
471070,6884,171,514
471073,7025,199.5,522
471067,7170,194,530
471072,7317,131,538
471068,7532,104.5,546
471071,7765,101,554
471056,7942,94,560
471057,8105,131.5,570
471058,8171,122.5,574
471059,8347,115.5,582
471060,8531,81.5,590
471061,8722,140.5,598
471062,8930,307.5,606
471063,9209,594.5,622
471064,9498,827.5,638
471065,10155,1333.5,674
471066,10442,1546,690
