"labID","age","error","depth"
"427217",29,193.5,130
"427218",424,115,140
"427219",700,95.5,150
"427220",807,112,160
"427221",919,127.5,170
"427222",1134,143,180
"427223",1409,165.5,190
"427224",1716,186,200
"427225",2039,195.5,210
"427226",2367,199.5,220
"427227",2687,203,230
"427228",2986,214,240
"427229",3252,231,250
"427230",3483,242,260
"427231",3690,243.5,270
"427232",3884,238,280
"427233",4073,229.5,290
"427234",4269,218,300
"427235",4482,208,310
"427236",4722,196,320
"427237",5000,180.5,330
"427238",5326,159.5,340
"427239",5709,143,350
"427240",6137,129.5,360
"427241",6576,116.5,370
"427242",6992,101,380
"427243",7347,82,390
"427244",7611,76.5,400
"427245",7710,84.5,405
"427246",7796,93,410
"427247",7877,98.5,415
"427248",7961,97,420
"427249",8055,89.5,425
"427250",8167,81.5,430
"427251",8302,92.5,435
"427252",8460,142.5,440
"427253",8633,212.5,445
"427254",8807,292.5,450
