"labID","age","error","depth"
"380486",5846,249,12
"380487",5875,228.5,15
"380488",5925,178.5,20
"380489",5975,158.5,25
"380490",6025,150.5,30
"380491",6074,149,35
"380492",6124,154.5,40
"380493",6174,185,45
"380494",6244,172,50
"380495",6335,150.5,55
"380496",6426,137,60
"380497",6517,131.5,65
"380498",6609,132,70
"380499",6700,140.5,75
"380500",6791,155,80
"380501",6882,174.5,85
"380502",6954,184,90
"380503",6980,166.5,95
"380504",7007,155,100
"380505",7034,150.5,105
"380506",7060,152.5,110
"380507",7076,157.5,113
"380508",7087,163,115
"380509",7098,169.5,117
"380510",7201,168.5,119
"380511",7403,215.5,122
"380512",7740,337.5,127
"380513",8010,464.5,131
"380514",8279,601,135
"380515",8562,747.5,140
"380516",8899,925.5,145
"380517",9236,1103.5,150
"380518",9573,1282,155
"380519",9910,1461.5,160
