"labID","age","error","depth"
"415168",117,266,210
"415169",183,266,220
"415170",317,266,240
"415171",417,266,255
"415172",517,266,270
"415173",650,266,290
"415174",750,266,305
"415175",850,266,320
"415176",1084,266,340
"415177",1332,266,360
"415178",1518,266,375
"415179",1704,266,390
"415180",1890,266,405
"415181",2076,266,420
"415182",2324,266,440
"415183",2510,266,455
"415184",2696,266,470
"415185",2944,266,490
"415186",3130,266,505
"415187",3192,266,510
"415188",3316,266,520
"415189",3378,266,525
"415190",3502,266,535
"415191",3626,266,545
"415192",3750,266,555
"415193",3874,266,565
"415194",4060,266,580
"415195",4184,266,590
"415196",4370,266,605
"415197",4494,266,615
"415198",4618,266,625
"415199",4866,266,645
"415200",5673,266,710
"415201",5921,266,730
"415202",6018,266,750
"415203",6062,266,760
"415204",6151,266,780
"415205",6241,266,800
"415206",6393,266,820
"415207",6557,266,840
"415208",6721,266,860
"415209",6890,266,880
"415210",7066,266,900
"415211",7243,266,920
"415212",7419,266,940
"415213",7562,266,960
"415214",7664,266,980
"415215",7869,266,1020
"415216",11071,266,1170
"415217",11523,266,1198
