depth	min	max	median	mean
0.5	65	258	172	168
1.5	85	263	181	179
2.5	101	273	192	190
3.5	119	282	204	202
4.5	124	293	215	213
5.5	139	305	225	223
6.5	155	311	234	232
7.5	167	320	242	242
8.5	173	328	251	251
9.5	179	338	261	261
10.5	189	347	270	269
11.5	200	353	278	278
12.5	212	360	287	287
13.5	217	369	296	295
14.5	224	382	305	304
15.5	235	394	313	312
16.5	248	398	321	320
17.5	253	403	329	328
18.5	263	412	338	336
19.5	268	421	345	344
20.5	273	431	352	352
21.5	282	436	360	360
22.5	289	443	367	367
23.5	298	453	374	375
24.5	303	463	382	383
25.5	312	472	390	390
26.5	320	479	399	398
27.5	330	485	407	406
28.5	333	497	415	414
29.5	339	513	422	422
30.5	346	520	430	431
31.5	356	525	438	439
32.5	365	533	447	448
33.5	374	544	456	456
34.5	378	555	464	465
35.5	389	565	473	474
36.5	399	573	484	485
37.5	406	584	496	496
38.5	417	600	506	506
39.5	421	617	516	517
40.5	432	631	529	529
41.5	447	644	542	543
42.5	458	657	553	556
43.5	468	680	568	569
44.5	476	704	579	582
45.5	496	723	596	600
46.5	518	738	618	621
47.5	529	768	639	643
48.5	540	804	661	664
49.5	551	847	678	686
51	595	894	726	731
55	654	1122	862	871
61	822	1344	1076	1077
66	987	1554	1274	1272
71	1201	1802	1523	1518
75.5	1457	1996	1739	1736
76.5	1535	2027	1795	1789
77.5	1597	2054	1846	1842
78.5	1641	2109	1896	1895
79.5	1672	2197	1951	1948
80.5	1733	2268	2002	2007
81.5	1816	2312	2072	2072
82.5	1886	2360	2142	2137
83.5	1931	2434	2214	2202
84.5	1968	2524	2275	2267
85.5	2032	2595	2341	2336
86.5	2140	2642	2410	2407
87.5	2222	2694	2489	2479
88.5	2287	2778	2556	2551
89.5	2344	2902	2623	2622
90.5	2417	2980	2679	2688
91.5	2508	3007	2748	2748
92.5	2565	3041	2808	2808
93.5	2607	3094	2875	2867
94.5	2635	3197	2937	2927
95.5	2679	3278	3000	2991
96.5	2778	3297	3068	3060
97.5	2868	3340	3133	3129
98.5	2928	3422	3208	3198
99.5	2968	3528	3273	3266
100.5	3052	3598	3334	3334
101.5	3158	3625	3404	3401
102.5	3243	3676	3471	3467
103.5	3302	3747	3540	3534
104.5	3341	3838	3607	3601
105.5	3407	3912	3671	3664
106.5	3492	3940	3731	3726
107.5	3565	3993	3796	3787
108.5	3612	4053	3854	3848
109.5	3652	4153	3914	3909
110.5	3716	4218	3974	3969
111.5	3794	4256	4031	4028
112.5	3838	4289	4092	4087
113.5	3886	4356	4154	4146
114.5	3924	4442	4211	4205
115.5	3980	4501	4269	4263
116.5	4059	4542	4325	4319
117.5	4122	4592	4384	4376
118.5	4180	4659	4443	4432
119.5	4220	4740	4494	4488
120.5	4280	4795	4544	4544
121.5	4358	4827	4601	4600
122.5	4419	4886	4656	4657
123.5	4463	4956	4716	4713
124.5	4500	5060	4769	4769
131	4824	5490	5104	5112
136	5030	5778	5373	5382
141	5265	6008	5667	5665
147	5650	6274	5961	5966
151	5847	6456	6144	6148
157	6068	6658	6380	6380
161	6242	6818	6526	6527
171	6605	7147	6885	6885
175	6745	7240	7008	7007
181	6936	7403	7175	7174
187	7106	7545	7323	7327
192	7227	7647	7437	7436
211	7534	7959	7742	7744
220	7662	8071	7866	7866
231	7813	8203	8011	8008
241	7936	8329	8124	8130
251	8062	8451	8245	8251
261	8181	8579	8381	8380
271	8303	8699	8502	8501
277	8372	8767	8572	8571
282	8426	8833	8630	8633
291	8546	8966	8744	8748
302	8663	9113	8885	8885
311	8778	9239	9001	9006
331	9049	9550	9290	9291
341	9198	9697	9444	9446
351	9355	9880	9617	9616
359	9494	10022	9756	9758
373	9755	10301	10024	10027
386	9997	10563	10276	10276
391	10093	10654	10366	10369
397	10174	10808	10475	10479
406	10315	10991	10629	10634
