"labID","age","error","depth"
"222118",-56,511,95
"222119",29,484,100
"222120",200,430,110
"222121",286,403,115
"222122",372,376.5,120
"222123",457,350.5,125
"222124",543,324.5,130
"222125",629,298.5,135
"222126",714,273.5,140
"222127",800,249,145
"222128",885,225.5,150
"222129",1057,185.5,160
"222130",1142,169.5,165
"222131",1228,157.5,170
"222132",1314,150,175
"222133",1399,146,180
"222134",1485,146.5,185
"222135",1771,145.5,190
"222136",2257,138.5,195
"222137",2744,133,200
"222138",3231,129.5,205
"222139",3717,127,210
"222140",4204,126,215
"222141",4649,565.5,220
"222142",5117,554.5,225
"222143",5591,544,230
"222144",6067,529.5,235
"222145",6541,514,240
"222146",7011,497.5,245
"222147",7472,481,250
"222148",7921,504.5,255
"222149",8355,431.5,260
"222150",8770,400.5,265
"222151",9162,371.5,270
"222152",9875,337.5,280
"222153",10195,335,285
"222154",10490,335.5,290
"222155",10762,336.5,295
"222156",11009,339.5,300
"222157",11233,341.5,305
"222158",11435,341.5,310
"222159",11617,339.5,315
"222160",11781,336.5,320
"222161",11930,332.5,325
"222162",12066,329.5,330
"222163",12394,315.5,344
"222164",12520,305.5,350
"222165",12622,294.5,355
"222166",12724,281.5,360
"222167",12827,266,365
"222168",12930,252,370
"222169",13031,239.5,375
"222170",13131,227,380
"222171",13229,214,385
"222172",13324,201.5,390
"222173",13415,190.5,395
"222174",13468,184.5,398
"222175",13485,182.5,399
"222176",13502,180.5,400
"222177",13535,176.5,402
"222178",13584,171.5,405
"222179",13616,169.5,407
"222180",13661,167.5,410
"222181",13691,167,412
"222182",13734,166.5,415
"222183",13762,167,417
"222184",13803,168.5,420
"222185",13829,170,422
"222186",13867,172.5,425
"222187",13892,174,427
"222188",13928,177,430
"222189",13951,179,432
"222190",13984,181.5,435
"222191",14006,183.5,437
"222192",14037,186,440
"222193",14057,187.5,442
"222194",14067,188.5,443
"222195",14086,189.5,445
"222196",14104,191,447
"222197",14131,192.5,450
"222198",14148,194,452
"222199",14165,195.5,454
"222200",14173,196.5,455
"222201",14190,199,457
"222202",14214,203,460
"222203",14230,205.5,462
"222204",14255,210,465
"222205",14271,213.5,467
"222206",14297,219,470
"222207",14314,224,472
"222208",14340,231,475
"222209",14358,236.5,477
"222210",14386,245,480
"222211",14405,251.5,482
"222212",14433,262,485
"222213",14482,281,490
"222214",14501,289.5,492
"222215",14531,302.5,495
"222216",14552,311.5,497
"222217",14582,326,500
"222218",14603,335,502
"222219",14634,348.5,505
"222220",14655,357.5,507
"222221",14687,371.5,510
"222222",14709,381,512
"222223",14741,396.5,515
"222224",14763,406.5,517
"222225",14773,412,518
"222226",14795,423,520
"222227",14817,434,522
"222228",14850,450,525
"222229",14872,461.5,527
"222230",14905,479,530
"222231",14916,484.5,531
"222232",14938,497,533
"222233",14961,508.5,535
"222234",14983,520.5,537
"222235",15016,539,540
"222236",15038,551.5,542
"222237",15071,570.5,545
"222238",15127,602.5,550
"222239",15182,635.5,555
"222240",15238,669.5,560
"222241",15348,738.5,570
"222242",15404,774,575
"222243",15459,809.5,580
"222244",15503,838.5,584
"222245",15570,882,590
"222246",15625,918.5,595
"222247",15681,955.5,600
"222248",15792,1030,610
"222249",15902,1105.5,620
"222250",16013,1181,630
"222251",16124,1257.5,640
"222252",16235,1334,650
"222253",16346,1411,660
"222254",16456,1488,670
"222255",16567,1565.5,680
"222256",16678,1643,690
