depth	min	max	median	mean
740	-45	-34	-40	-40
745	-39	6	-23	-22
755	-18	65	17	19
765	15	109	60	61
775	62	175	112	113
785	115	322	201	205
795	198	514	326	336
805	304	689	467	473
815	410	864	607	613
825	511	1014	753	762
855	907	1529	1199	1204
875	1187	1863	1504	1506
885	1320	2025	1647	1658
905	1602	2338	1948	1952
935	2025	2801	2411	2412
985	2772	3535	3148	3153
1015	3223	3997	3602	3605
1065	4027	4685	4347	4347
1075	4165	4832	4486	4491
1105	4611	5270	4945	4947
1115	4778	5402	5086	5091
1125	4948	5545	5234	5240
1135	5074	5695	5382	5384
1155	5359	6024	5676	5682
1165	5509	6158	5830	5830
1175	5636	6328	5981	5981
1185	5764	6539	6136	6137
1195	5888	6699	6288	6287
1205	6003	6888	6422	6435
