depth	min	max	median	mean
0	-73	-62	-68	-68
0.5	-59	-22	-39	-40
1	-50	22	-11	-11
1.5	-41	66	17	17
2	-31	110	45	45
2.5	-23	155	73	73
3	-14	199	101	101
3.5	-4	244	130	129
4	5	288	158	157
4.5	14	332	186	185
5	23	377	214	213
5.5	127	443	300	297
6	221	516	386	381
6.5	312	592	467	465
7	389	687	553	549
7.5	465	788	638	633
8	521	896	722	717
8.5	575	1010	805	801
9	617	1125	889	885
9.5	667	1234	974	969
10	713	1350	1058	1053
10.5	860	1429	1170	1166
11	1009	1512	1282	1279
11.5	1162	1600	1394	1391
12	1307	1687	1509	1504
12.5	1454	1774	1620	1616
13	1592	1862	1731	1729
13.5	1721	1951	1842	1842
14	1832	2065	1955	1954
14.5	1938	2189	2067	2067
15	2038	2318	2181	2179
15.5	2056	2328	2194	2193
16	2074	2340	2207	2207
16.5	2087	2357	2221	2221
17	2099	2372	2234	2234
17.5	2107	2393	2248	2248
18	2113	2420	2259	2262
18.5	2116	2446	2271	2276
19	2124	2478	2283	2289
19.5	2129	2509	2298	2303
