"labID","age","error","depth"
"350365",-64,12.5,0
"350366",1,13.5,6
"350367",50,29.5,10
"350368",142,56.5,16
"350369",264,83,22
"350370",367,96,26
"350371",490,105.5,30
"350372",715,109,36
"350373",889,104,40
"350374",1076,95,44
"350375",1273,90.5,48
"350376",1575,81.5,54
"350377",1874,78,60
"350378",2065,80.5,64
"350379",2331,92,70
"350380",2566,106,76
"350381",2700,115,80
"350382",2812,137.5,84
"350383",2949,173.5,90
"350384",3029,192,94
"350385",3152,221.5,100
"350386",3298,236.5,106
"350387",3421,250.5,110
"350388",3661,250.5,116
"350389",3860,243.5,120
"350390",4200,224.5,126
"350391",4445,205,130
"350392",4696,183.5,134
"350393",5067,152,140
"350394",5302,144,144
"350395",5620,134,150
"350396",5809,131,154
"350397",6063,120,160
"350398",6283,106.5,166
"350399",6413,95,170
"350400",6531,81.5,174
"350401",6686,68,180
"350402",6778,62.5,184
"350403",6901,64.5,190
"350404",7009,76.5,196
"350405",7076,87,200
"350406",7172,106.5,206
"350407",7235,122,210
"350408",7334,156.5,216
"350409",7406,181,220
"350410",7489,202.5,224
"350411",7645,229,230
"350412",7776,241.5,234
"350413",8029,254.5,240
"350414",8241,261,244
"350415",8635,256,250
"350416",9114,226,256
"350417",9472,202.5,260
"350418",10252,153.5,268
