depth	min	max	median	mean
0	-60	-55	-57	-57
0.5	-58	-53	-56	-56
1	-56	-52	-54	-54
1.5	-54	-51	-52	-52
2	-52	-49	-51	-51
2.5	-50	-47	-49	-49
3	-49	-45	-47	-47
3.5	-47	-43	-46	-46
4	-46	-41	-44	-44
4.5	-45	-39	-43	-42
5	-44	-36	-41	-41
5.5	-42	-35	-40	-39
6	-40	-34	-38	-38
6.5	-39	-33	-37	-37
7	-37	-32	-36	-35
7.5	-36	-31	-34	-34
8	-34	-30	-33	-33
8.5	-33	-29	-31	-31
9	-32	-27	-30	-30
9.5	-31	-25	-29	-29
10	-30	-24	-27	-27
10.5	-28	-23	-26	-26
11	-26	-21	-24	-24
11.5	-24	-20	-23	-23
12	-23	-18	-21	-21
12.5	-22	-17	-20	-20
13	-20	-15	-19	-18
13.5	-19	-14	-17	-17
14	-18	-12	-16	-15
15	-16	-8	-13	-12
15.5	-14	-7	-11	-11
16	-12	-6	-10	-10
17	-9	-3	-7	-7
17.5	-8	-1	-5	-5
18	-6	0	-4	-4
18.5	-5	2	-3	-2
19	-4	5	-1	-1
19.5	-3	6	0	1
20	-2	9	2	2
20.5	-1	9	3	3
21	1	10	4	4
21.5	2	10	5	5
22	3	11	6	6
23	5	12	8	8
24	6	15	11	11
25	7	19	13	13
26	11	20	16	16
27	15	23	18	18
28	17	26	21	21
29	19	31	24	24
30	20	36	27	27
31	25	38	30	30
32	29	39	33	33
33	32	41	36	36
34	34	45	39	39
35	35	49	41	42
36	38	50	43	44
37	41	51	45	46
38	43	53	48	48
39	44	55	50	50
40	45	58	52	52
41	48	59	54	54
42	50	60	55	55
43	51	63	57	57
44	52	66	59	59
45	53	70	61	61
46	56	72	64	64
47	58	76	67	67
48	59	82	70	70
49	60	89	72	73
50	61	96	75	76
51	66	103	84	84
52	69	114	93	92
53	72	129	101	101
54	74	146	109	109
55	76	162	117	117
56	88	169	128	128
57	96	178	138	138
58	100	189	151	149
59	105	206	161	159
60	108	223	171	169
61	121	228	181	179
62	131	234	191	189
63	140	242	200	198
64	147	255	209	208
65	156	272	219	218
66	175	277	229	228
67	192	283	239	239
68	203	294	250	249
69	210	307	261	260
70	213	324	271	270
71	229	328	280	280
72	239	335	290	289
73	246	343	300	299
74	251	355	309	308
75	255	371	318	318
76	275	376	328	328
77	290	384	339	338
78	299	392	350	349
79	308	402	361	359
80	312	416	372	369
80.5	320	418	376	373
81	326	420	379	377
81.5	330	423	383	381
82	334	427	387	386
82.5	338	430	391	390
83	342	435	395	394
83.5	344	439	400	398
84	347	445	404	402
85	352	460	412	410
86	369	464	422	420
87	383	472	432	430
88	391	482	442	440
89	397	498	451	451
90	401	516	461	461
91	419	519	470	470
92	430	523	478	479
93	439	530	489	488
94	446	541	499	497
95	451	557	507	506
96	468	561	517	516
97	482	565	527	526
98	491	575	538	536
99	497	586	549	546
100	503	601	558	556
101	523	607	567	566
102	536	614	576	576
103	542	625	585	585
104	550	641	595	595
105	555	658	604	605
106	568	662	613	614
107	579	670	623	623
108	585	677	632	632
109	590	691	641	641
110	594	703	649	650
111	609	709	658	659
112	621	714	668	668
113	629	722	677	677
114	634	734	686	686
115	639	747	695	695
116	654	751	704	704
117	666	760	713	713
118	676	768	722	722
119	682	780	732	731
120	685	796	740	740
121	697	800	750	749
122	707	808	758	759
123	716	815	769	769
124	723	830	779	778
125	729	845	789	788
126	742	851	798	798
127	752	856	808	807
128	761	863	817	817
129	768	877	827	826
130	776	894	836	836
131	791	900	845	845
132	800	905	855	854
133	808	913	864	864
134	815	925	874	873
135	821	942	883	882
136	838	948	893	893
137	852	953	904	903
138	862	962	914	914
139	869	974	925	925
140	876	992	936	935
141	892	1002	948	947
142	904	1017	959	959
143	911	1033	969	971
144	915	1062	980	983
