depth	min	max	median	mean
0	-62	-50	-56	-56
15	29	251	131	131
25	148	368	257	257
28	196	409	297	299
30	217	452	325	327
33	262	495	375	376
35	278	548	406	408
40	338	651	479	485
60	605	997	803	804
70	776	1173	977	976
85	1032	1445	1236	1237
105	1420	2112	1747	1751
130	2024	2754	2383	2384
140	2317	2999	2661	2660
145	2478	3113	2806	2803
150	2640	3244	2940	2941
151	2674	3265	2968	2970
155	2763	3406	3083	3083
160	2889	3547	3225	3224
170	3187	3895	3539	3537
180	3511	4217	3875	3871
190	3881	4692	4260	4267
200	4341	5400	4862	4859
210	4935	5908	5478	5465
220	5731	6351	6065	6055
225	5981	6488	6254	6249
230	6158	6613	6396	6393
235	6283	6708	6504	6501
245	6431	6908	6672	6671
