depth	min	max	median	mean
25	6702	7535	7213	7196
30	6794	7596	7284	7266
35	6915	7651	7359	7345
40	7042	7715	7440	7429
45	7162	7776	7516	7507
50	7252	7831	7595	7585
55	7355	7901	7670	7664
60	7457	7977	7747	7743
65	7557	8032	7826	7816
70	7656	8086	7899	7892
75	7769	8144	7980	7974
77.5	7837	8168	8019	8015
80	7891	8205	8059	8056
82.5	7951	8238	8100	8099
85	7993	8291	8143	8141
87.5	8060	8326	8187	8188
90	8093	8389	8232	8234
92.5	8147	8422	8280	8282
95	8172	8488	8327	8331
100	8269	8633	8435	8436
105	8356	8741	8549	8549
110	8454	8858	8661	8659
115	8575	8992	8779	8777
120	8680	9090	8897	8895
125	8788	9223	9007	9007
130	8891	9347	9122	9119
135	8991	9459	9244	9234
140	9106	9584	9350	9348
145	9218	9734	9475	9477
150	9343	9911	9618	9622
155	9489	10076	9760	9766
160	9624	10275	9930	9937
165	9828	10481	10115	10126
167.5	9946	10546	10218	10228
170	9990	10665	10324	10329
172.5	10097	10736	10411	10415
175	10141	10832	10500	10501
176	10178	10860	10523	10526
177.5	10223	10893	10565	10563
178.5	10248	10928	10589	10587
180	10260	10998	10626	10624
181.5	10286	11023	10648	10649
183	10306	11052	10674	10674
