depth	min	max	median	mean
0	1943	2794	2446	2434
5	2069	2879	2525	2519
10	2245	2965	2630	2626
20	2558	3183	2868	2867
25	2720	3304	3015	3013
30	2902	3454	3171	3173
35	3107	3616	3357	3358
40	3282	3760	3525	3528
45	3481	3916	3702	3700
50	3624	4078	3852	3853
55	3788	4197	3994	3993
60	3921	4344	4136	4136
65	4054	4497	4270	4274
70	4202	4684	4440	4442
75	4363	4853	4609	4608
80	4536	5033	4776	4776
85	4693	5197	4942	4941
87	4768	5235	4999	5000
90	4840	5373	5078	5088
95	4942	5532	5202	5210
180	6346	7764	7032	7043
190	6503	7993	7252	7253
200	6681	8218	7446	7450
210	6890	8443	7645	7647
220	7052	8665	7822	7831
230	7222	8882	8008	8016
240	7366	9073	8177	8191
250	7524	9210	8339	8358
260	7664	9414	8525	8529
270	7821	9572	8687	8691
283	8004	9795	8898	8892
292	8131	9961	9041	9032
