depth	min	max	median	mean
2	-72	-24	-54	-52
6	-59	7	-31	-29
7	-57	20	-25	-24
23	9	140	70	71
40	107	249	178	177
50	170	312	242	241
56	211	352	284	284
62	252	418	335	335
70	315	508	411	412
80	402	644	513	515
90	492	759	624	623
100	609	862	730	732
105	668	918	787	787
110	715	970	842	843
115	778	1015	900	900
120	827	1079	956	957
125	885	1136	1015	1015
135	1014	1264	1140	1138
140	1086	1320	1204	1205
150	1203	1501	1357	1357
155	1279	1598	1439	1438
160	1366	1702	1527	1525
165	1446	1779	1614	1612
175	1609	1960	1781	1780
190	1869	2215	2038	2040
191	1885	2235	2058	2059
205	2099	2489	2291	2294
215	2283	2648	2467	2468
225	2463	2796	2633	2631
230	2542	2874	2716	2712
235	2633	2943	2795	2794
240	2733	3026	2870	2872
245	2803	3102	2948	2948
255	2932	3260	3087	3092
270	3137	3490	3311	3311
285	3373	3697	3531	3533
295	3531	3821	3673	3676
300	3616	3877	3748	3747
305	3689	3943	3818	3816
310	3756	4013	3881	3882
315	3809	4080	3940	3943
320	3857	4151	4003	4004
325	3919	4212	4066	4066
335	4038	4361	4193	4195
342	4109	4466	4283	4283
350	4202	4563	4376	4380
365	4371	4773	4564	4567
375	4485	4912	4697	4697
390	4654	5161	4896	4899
400	4767	5311	5031	5034
405	4833	5396	5101	5105
410	4902	5493	5171	5177
415	4967	5562	5244	5247
422	5044	5668	5338	5345
430	5149	5808	5449	5457
440	5247	5957	5593	5597
445	5306	6042	5661	5667
450	5362	6128	5731	5736
455	5427	6207	5799	5806
460	5505	6299	5873	5877
465	5568	6392	5953	5951
470	5624	6465	6025	6025
475	5682	6540	6097	6102
485	5795	6735	6243	6253
