depth	min	max	median	mean
700	-73	12	-51	-46
710	-47	63	-1	2
720	-15	120	43	46
730	18	176	87	89
740	53	225	129	131
750	91	275	174	175
760	125	326	216	219
770	162	375	262	265
780	198	432	309	310
790	237	487	352	355
810	310	582	444	446
820	358	631	489	490
830	401	676	534	535
840	436	731	578	581
850	480	779	621	626
860	523	825	673	672
870	574	871	718	721
880	612	925	769	767
890	658	979	813	812
900	703	1028	861	860
910	736	1077	906	906
920	781	1122	953	952
930	827	1167	1001	1000
940	869	1215	1047	1046
950	914	1267	1094	1093
960	958	1329	1137	1140
970	1007	1370	1183	1186
980	1047	1424	1237	1236
990	1092	1471	1285	1284
1000	1146	1521	1334	1335
1010	1196	1572	1381	1384
1020	1235	1620	1430	1434
1030	1291	1678	1483	1485
1040	1345	1728	1533	1535
1050	1388	1785	1584	1585
1060	1450	1832	1636	1636
1070	1499	1878	1686	1687
1080	1557	1934	1736	1740
1090	1597	1983	1788	1792
1100	1659	2038	1840	1844
1110	1713	2097	1896	1897
1120	1774	2149	1946	1948
1130	1819	2205	2002	2001
1140	1861	2247	2053	2055
1150	1918	2303	2106	2108
1160	1975	2356	2160	2163
1170	2030	2414	2214	2215
1180	2081	2466	2269	2271
1190	2148	2518	2324	2326
1200	2203	2579	2375	2379
1215	2278	2667	2457	2463
1225	2339	2716	2518	2522
1235	2399	2771	2574	2578
1245	2447	2832	2637	2636
1255	2507	2884	2693	2693
1265	2557	2945	2748	2750
1275	2614	3004	2807	2808
1285	2678	3065	2868	2869
1295	2747	3121	2927	2928
1305	2817	3178	2993	2992
1315	2860	3244	3058	3055
1325	2930	3308	3117	3116
1335	2985	3369	3178	3177
1345	3047	3427	3236	3238
1355	3112	3486	3299	3299
1365	3167	3554	3357	3361
1375	3230	3621	3421	3421
1385	3286	3672	3485	3484
1395	3351	3730	3547	3546
1405	3418	3805	3609	3608
1415	3475	3886	3670	3669
1425	3535	3932	3733	3732
1435	3598	3995	3796	3794
1445	3659	4061	3858	3858
1455	3726	4124	3923	3921
1465	3782	4178	3981	3981
1475	3844	4252	4038	4041
1485	3908	4309	4100	4104
1495	3969	4368	4162	4162
1505	4024	4431	4220	4221
1515	4059	4487	4276	4277
1525	4123	4544	4336	4337
1545	4237	4662	4451	4450
1555	4288	4730	4508	4508
1565	4342	4789	4565	4563
1575	4403	4846	4623	4621
1585	4459	4904	4677	4676
1595	4509	4960	4737	4734
1605	4577	5016	4791	4791
1615	4614	5076	4851	4848
1625	4685	5140	4902	4903
1635	4749	5203	4958	4960
1645	4801	5251	5013	5013
1655	4857	5290	5068	5069
1665	4907	5358	5127	5125
1675	4960	5408	5179	5180
1685	5002	5460	5236	5234
1695	5063	5515	5298	5291
1705	5119	5577	5356	5351
1715	5176	5635	5410	5406
1725	5235	5692	5465	5465
1736	5307	5761	5525	5527
1745	5350	5820	5577	5577
1755	5403	5867	5630	5634
1765	5465	5917	5687	5689
1775	5520	5968	5748	5745
1785	5570	6033	5803	5802
1795	5619	6086	5860	5858
1805	5684	6138	5918	5916
1815	5731	6201	5975	5972
1825	5785	6263	6025	6028
1835	5850	6314	6088	6087
1845	5904	6384	6139	6141
1855	5965	6441	6200	6200
1865	6027	6496	6260	6260
1875	6080	6558	6318	6319
1885	6134	6612	6381	6377
1900	6216	6705	6465	6467
1910	6281	6775	6530	6527
1920	6334	6832	6587	6584
1930	6392	6879	6642	6642
1940	6442	6946	6698	6701
1950	6502	7005	6758	6762
1960	6578	7079	6824	6826
1970	6642	7129	6890	6889
1980	6695	7203	6950	6950
1990	6752	7268	7014	7012
2000	6823	7321	7071	7073
2010	6892	7383	7135	7136
2020	6956	7436	7197	7196
2030	7017	7504	7255	7258
2040	7072	7559	7321	7321
2050	7133	7632	7385	7386
2060	7199	7695	7452	7451
2070	7267	7760	7515	7516
2080	7330	7829	7583	7578
2090	7382	7893	7641	7642
2100	7446	7962	7711	7709
2110	7511	8032	7778	7776
2120	7583	8107	7848	7846
2130	7640	8172	7918	7918
2140	7723	8241	7991	7989
2150	7791	8321	8058	8059
2160	7874	8387	8131	8130
2170	7937	8461	8203	8202
2180	8000	8537	8276	8274
2190	8076	8627	8352	8350
2200	8148	8708	8426	8425
2207	8204	8755	8480	8480
2220	8300	8867	8579	8580
2228	8361	8931	8646	8645
2239	8460	9012	8731	8732
2249	8547	9101	8816	8817
2262	8642	9204	8935	8929
2274	8738	9303	9037	9033
2282	8807	9379	9112	9107
2292	8909	9477	9203	9199
2305	9047	9602	9324	9323
2318	9168	9728	9456	9453
2330	9283	9858	9571	9572
2340	9391	9942	9670	9673
2350	9487	10064	9779	9781
2360	9611	10174	9894	9894
2370	9720	10284	10011	10008
2380	9862	10413	10129	10130
2390	9988	10536	10253	10252
2398	10086	10617	10361	10358
2406	10196	10735	10471	10466
2416	10319	10892	10611	10609
2426	10466	11037	10751	10748
2436	10610	11192	10897	10896
2446	10747	11366	11048	11046
2456	10892	11517	11199	11199
2466	11036	11709	11351	11355
2476	11141	11887	11505	11508
