"labID","age","error","depth"
"60668",-2,30.5,1
"60669",35,66.5,20
"60670",56,70,30
"60671",75,84.5,40
"60672",100,87,50
"60673",125,102.5,60
"60674",299,282.5,80
"60675",484,393.5,100
"60676",669,462.5,120
"60677",853,517.5,140
"60678",1038,564.5,160
"60679",1227,609.5,180
"60680",1413,629,200
"60681",1597,640.5,220
"60682",1786,640.5,240
"60683",1971,643,260
"60684",2152,637,280
"60685",2337,633.5,300
"60686",2523,620,320
"60687",2709,588,340
"60688",2890,552,360
"60689",3074,506.5,380
"60690",3258,440.5,400
"60691",3352,410.5,410
"60692",3445,426,420
"60693",3556,467,430
"60694",3668,565,440
"60695",3783,593,450
"60696",3897,676.5,460
"60697",4007,719.5,470
"60698",4117,800.5,480
"60699",4230,817.5,490
"60700",4344,878.5,500
"60701",4593,942.5,520
"60702",4994,1058,540
"60703",5409,1132,560
"60704",5833,1164.5,580
"60705",6243,1175.5,600
"60706",6649,1157.5,620
"60707",7056,1123,640
"60708",7476,1073.5,660
"60709",7677,991,670
"60710",7882,988.5,680
"60711",8087,865,690
"60712",8293,832.5,700
"60713",8493,660,710
"60714",8698,613,720
"60715",8917,461.5,730
"60716",9141,523.5,740
"60717",9589,706.5,760
"60718",10068,777,780
"60719",10410,775,790
"60720",10750,978.5,800
"60721",11106,874,810
"60722",11464,965.5,820
"60723",11749,937,830
"60724",12024,1085,840
"60725",12176,1112,850
"60726",12321,1199.5,860
"60727",12473,1224.5,870
"60728",12625,1305.5,880
"60729",12730,1322,887
"60730",12923,1404,900
