depth	min	max	median	mean
0	-63	120	15	19
11	59	333	187	189
31	695	1854	1202	1219
41	1171	2520	1797	1814
51	1639	3079	2383	2387
58	2050	3474	2808	2794
65	2491	3905	3194	3204
79	3494	4545	4045	4037
86	3966	4852	4413	4416
93	4277	5116	4706	4706
104	4647	5566	5087	5091
127	5356	6268	5800	5804
139	5699	6635	6179	6183
147	5963	6880	6442	6436
155	6226	7151	6696	6691
163	6450	7400	6941	6937
171	6720	7616	7194	7185
179	7017	7817	7437	7436
187	7278	8036	7677	7676
195	7506	8270	7906	7908
201	7766	8410	8085	8090
207	7978	8592	8277	8280
213	8177	8831	8489	8492
220	8359	9167	8751	8753
228	8655	9539	9065	9073
236	8897	9819	9362	9365
243	9191	10078	9650	9638
250	9474	10327	9939	9927
256	9738	10530	10145	10145
262	10003	10710	10360	10357
266	10154	10828	10494	10490
271	10286	10977	10634	10633
276	10409	11111	10758	10756
281	10516	11222	10859	10861
296	10787	11581	11154	11159
299	10845	11636	11205	11212
301	10875	11675	11236	11246
307	10975	11797	11335	11344
