depth	min	max	median	mean
10	2137	2787	2476	2472
15	2242	2837	2557	2554
20	2314	2908	2639	2636
25	2407	2986	2728	2724
30	2521	3087	2823	2819
35	2670	3166	2916	2918
40	2786	3258	3020	3020
45	2889	3347	3121	3120
50	3002	3446	3221	3225
55	3122	3549	3333	3332
60	3223	3659	3438	3441
65	3341	3759	3553	3551
70	3449	3876	3659	3659
75	3562	3983	3770	3771
80	3685	4095	3890	3889
85	3801	4226	4000	4004
90	3910	4345	4118	4120
95	4035	4454	4241	4241
100	4131	4563	4362	4355
105	4247	4675	4462	4461
110	4368	4806	4587	4586
115	4485	4913	4701	4700
120	4598	5028	4814	4812
125	4710	5153	4932	4932
130	4818	5276	5048	5051
135	4958	5366	5162	5158
140	5056	5488	5261	5265
143	5130	5556	5334	5338
155	5389	5879	5622	5624
160	5504	5993	5735	5739
165	5585	6110	5850	5847
175	5801	6352	6083	6081
180	5907	6448	6187	6186
185	6020	6565	6302	6301
195	6230	6758	6504	6504
200	6359	6873	6622	6620
210	6582	7080	6851	6846
215	6711	7174	6956	6952
220	6833	7283	7063	7058
225	6941	7378	7168	7162
230	7043	7492	7260	7262
235	7150	7589	7364	7369
240	7259	7691	7470	7473
245	7368	7843	7586	7586
250	7465	7973	7702	7700
280	8098	8850	8449	8455
350	10232	11051	10647	10644
353	10369	11114	10740	10744
355	10428	11189	10806	10811
357	10509	11233	10885	10883
360	10607	11360	10991	10991
362	10722	11438	11066	11069
365	10817	11583	11173	11185
367	10941	11640	11270	11274
370	11025	11808	11401	11408
372	11161	11901	11515	11517
374	11235	12044	11618	11626
375	11254	12148	11673	11680
376	11396	12196	11763	11768
377	11477	12270	11853	11856
380	11614	12648	12123	12120
381	11812	12698	12229	12236
382	11954	12777	12353	12352
384	12139	13022	12583	12584
385	12207	13209	12700	12700
385.5	12279	13233	12749	12750
386	12352	13257	12799	12799
387	12466	13315	12902	12898
390	12682	13722	13194	13194
391	12816	13764	13284	13290
392	12952	13827	13384	13387
394	13069	14048	13585	13580
395	13112	14231	13686	13677
396	13256	14270	13762	13760
397	13385	14320	13845	13844
400	13603	14615	14093	14095
402	13802	14699	14254	14248
405	13995	14957	14489	14478
407	14164	15025	14605	14597
410	14322	15221	14779	14776
412	14468	15290	14865	14874
414	14575	15376	14963	14972
415	14611	15448	15010	15021
416	14661	15461	15049	15061
417	14708	15494	15089	15101
419	14752	15575	15179	15181
420	14783	15644	15218	15221
421	14822	15665	15247	15250
422	14862	15693	15276	15279
424	14910	15770	15338	15337
425	14922	15821	15368	15366
426	14940	15834	15382	15385
427	14959	15856	15402	15404
428	14972	15890	15421	15423
429	14983	15928	15439	15443
430	14997	15960	15455	15462
432	15027	16000	15487	15495
435	15083	16063	15536	15544
440	15138	16132	15609	15620
