depth	min	max	median	mean
0	-39	-27	-33	-33
10	55	646	279	299
20	311	1088	660	671
30	625	1510	1056	1056
40	942	1959	1458	1454
50	1347	2452	1904	1904
60	1793	2967	2349	2357
70	2244	3392	2808	2806
80	2664	3820	3256	3257
90	3131	4310	3692	3704
100	3557	4834	4167	4185
110	4008	5322	4647	4660
120	4485	5835	5146	5157
130	5060	6298	5667	5675
140	5592	6775	6181	6186
144	5814	6975	6381	6383
148	6002	7142	6569	6571
160	6497	7678	7102	7096
170	6933	8102	7511	7506
180	7343	8506	7910	7910
193	7825	8933	8376	8376
197	7956	9076	8509	8504
206	8205	9345	8783	8771
216	8456	9628	9051	9045
223	8620	9831	9206	9205
229	8707	9967	9321	9330
244	8917	10268	9576	9579
