depth	min	max	median	mean
5	249	717	488	488
10	356	829	582	584
13	448	903	673	678
20	659	1197	915	919
30	973	1684	1313	1317
40	1490	2308	1882	1888
50	2009	2902	2454	2457
60	2604	3557	3080	3083
70	3343	4272	3811	3811
80	3958	4904	4442	4441
90	4574	5582	5075	5071
100	5311	6278	5802	5798
110	6027	6894	6476	6472
120	6673	7464	7088	7083
130	7233	7982	7612	7609
140	7794	8607	8181	8183
150	8355	9223	8776	8779
160	8948	9914	9452	9447
170	9585	10600	10109	10107
180	10343	11352	10835	10836
190	11010	12037	11557	11547
200	11665	12608	12140	12139
210	12290	13084	12706	12699
220	12819	13526	13181	13179
230	13215	14034	13613	13617
240	13688	14583	14127	14133
250	14182	15135	14667	14665
260	14710	15716	15198	15196
270	15266	16189	15754	15748
280	15797	16613	16192	16189
290	16207	16927	16563	16563
300	16504	17247	16880	16879
310	16805	17534	17163	17166
320	17128	17782	17450	17452
330	17401	18018	17722	17719
340	17677	18262	17977	17976
350	17944	18504	18213	18220
360	18188	18713	18455	18458
370	18417	18965	18698	18691
380	18654	19184	18928	18926
390	18891	19399	19142	19146
400	19105	19636	19368	19369
410	19318	19867	19596	19590
413	19394	19917	19661	19657
420	19540	20083	19823	19815
430	19755	20321	20038	20038
440	19976	20542	20245	20247
450	20170	20763	20461	20460
456	20293	20878	20578	20578
460	20353	20987	20655	20658
466	20436	21101	20755	20761
