"labID","age","error","depth"
"329986",11652,676.5,905
"329987",11727,638,915
"329988",11803,600.5,925
"329989",11879,565.5,935
"329990",11954,532.5,945
"329991",12181,444,975
"329992",12332,397.5,995
"329993",12558,353.5,1025
"329994",12709,345,1045
"329995",12898,374.5,1070
"329996",13012,405,1085
"329997",13049,417,1090
"329998",13115,352,1095
"329999",13313,403,1105
"330000",13361,283,1110
"330001",13632,328.5,1115
"330002",14126,423.5,1120
"330003",14323,475,1122
"330004",14718,601,1126
"330005",15113,754,1130
"330006",15508,918.5,1134
"330007",15706,1003,1136
"330008",16100,1175,1140
"330009",16594,1394.5,1145
