"labID","age","error","depth"
"381107",72,82.5,5
"381108",110,114.5,7.5
"381109",147,147.5,10
"381110",185,179.5,12.5
"381111",222,213,15
"381112",516,200.5,20
"381113",1028,129.5,25
"381114",1541,123,30
"381115",1913,120,35
"381116",2250,110.5,40
"381117",2587,108,45
"381118",2924,107.5,50
"381119",3261,111.5,55
"381120",3598,121.5,60
"381121",3935,138,65
"381122",4103,146.5,67.5
"381123",4272,155.5,70
"381124",4441,164.5,72.5
"381125",4824,130.5,75
"381126",5130,112.5,77
"381127",5437,104.5,79
"381128",5744,109,81
"381129",6050,124.5,83
"381130",6357,153.5,85
"381131",6663,182.5,87
"381132",7123,237,90
"381133",7430,274.5,92
"381134",7737,313,94
"381135",8043,352,96
"381136",8350,392,98
"381137",8656,432,100
"381138",10011,304.5,102
"381139",10258,271.5,104
"381140",10587,242,106
"381141",10916,238.5,108
"381142",11245,269,110
"381143",11574,317.5,112
"381144",11867,352,114
"381145",12051,314.5,116
"381146",12235,281,118
"381147",12419,251,120
"381148",12603,227.5,122
"381149",12787,210.5,124
"381150",12971,197.5,126
"381151",13155,194.5,128
"381152",13339,203.5,130
"381153",13523,222.5,132
"381154",13752,257,135
"381155",14212,343.5,140
"381156",14672,444.5,145
"381157",14948,509,148
"381158",15132,552.5,150
"381159",15362,607.5,152.5
"381160",15592,663.5,155
"381161",15822,720,157.5
"381162",16052,776.5,160
"381163",16282,833,162.5
"381164",16511,890,165
"381165",16695,935.5,167
"381166",16879,981.5,169
"381167",17155,1050,172
"381168",17431,1119,175
"381169",17891,1234,180
"381170",18351,1349,185
"381171",18811,1464,190
"381172",19271,1579.5,195
"381173",19730,1695,200
"381174",20190,1811,205
"381175",20650,1926.5,210
"381176",21110,2042.5,215
"381177",21570,2158.5,220
"381178",22030,2274.5,225
"381179",22489,2390.5,230
"381180",23041,2529.5,236
