depth	min	max	median	mean
20	10	503	244	249
40	321	754	546	543
60	630	1047	830	832
80	894	1320	1108	1107
100	1163	1601	1386	1388
116	1382	1829	1597	1603
156	1914	2385	2145	2148
160	1962	2443	2205	2202
180	2231	2716	2476	2472
200	2516	3016	2743	2748
220	2784	3273	3030	3031
240	3056	3608	3312	3315
260	3343	3867	3605	3609
272	3526	4047	3794	3793
290	3799	4361	4066	4068
294	3864	4413	4129	4130
300	3957	4509	4225	4228
320	4239	4874	4542	4542
340	4526	5185	4854	4853
360	4823	5537	5168	5171
380	5081	5860	5479	5475
400	5361	6213	5775	5772
426	5729	6629	6164	6158
430	5770	6690	6225	6218
444	5937	6941	6428	6423
446	5970	6972	6455	6452
458	6144	7154	6626	6633
