depth	min	max	median	mean
1	-16	136	73	71
2	2	139	81	79
3	21	142	88	87
4	34	149	95	95
5	42	155	104	103
6	49	162	112	111
7	58	164	117	115
8	68	166	121	120
9	75	170	125	125
10	82	174	129	130
11	86	180	134	135
12	92	181	138	138
13	97	183	141	142
14	101	188	146	145
15	103	191	149	149
16	106	196	153	152
17	110	198	155	155
18	115	199	158	158
19	117	202	160	161
20	120	205	164	164
21	122	207	167	167
22	126	209	169	169
23	129	212	171	172
24	133	215	174	174
25	136	217	177	177
26	139	220	179	179
27	141	221	182	181
28	145	222	184	184
29	147	224	186	186
30	148	227	188	189
31	150	229	190	191
32	154	231	193	193
33	156	232	196	195
34	159	235	198	198
35	162	237	201	200
36	164	240	203	202
37	168	242	205	204
38	169	243	207	206
39	171	246	209	208
40	173	248	211	211
41	175	250	213	213
42	177	251	215	215
43	181	253	217	217
44	183	256	219	219
45	184	259	220	221
46	186	261	222	223
47	188	263	224	225
48	191	264	226	226
49	194	266	228	228
50	196	267	230	230
51	197	269	231	232
52	200	270	233	234
53	201	272	235	235
54	204	274	237	237
55	205	276	239	239
56	206	277	240	241
57	208	279	242	243
58	210	281	244	244
59	211	283	246	246
60	213	285	248	248
61	215	288	250	250
62	217	290	252	252
63	218	291	254	253
64	220	293	256	255
65	221	296	257	257
66	223	298	259	259
67	225	300	261	261
68	227	303	263	262
69	229	305	264	264
70	230	307	266	266
71	233	310	268	268
72	234	311	269	270
73	236	313	271	272
74	238	314	273	273
75	240	316	274	275
76	242	319	276	277
77	243	320	278	279
78	245	322	280	281
79	246	323	282	283
80	247	324	284	284
81	248	326	286	286
82	250	327	288	288
83	252	328	290	290
84	255	330	292	292
85	255	331	294	294
86	257	333	296	296
87	260	336	297	298
88	263	339	299	299
89	264	341	301	301
90	265	343	303	303
91	266	345	305	305
92	268	348	307	307
93	271	350	308	309
94	273	352	310	311
95	275	353	312	313
96	277	355	315	315
97	279	357	317	317
98	281	359	319	319
99	283	363	321	321
100	285	365	323	324
101	286	367	326	326
102	288	369	328	328
103	290	371	330	330
104	293	373	332	332
105	295	376	334	334
106	296	379	336	337
107	299	381	339	339
108	302	383	342	341
109	303	385	344	343
110	305	390	346	346
111	305	393	348	348
112	307	396	350	350
113	310	398	352	353
114	313	401	355	355
115	315	403	357	357
116	317	409	359	360
117	319	411	362	363
118	322	414	365	366
119	323	419	367	368
120	326	422	371	371
121	327	425	373	374
122	331	430	376	377
125	338	439	385	386
130	351	459	400	401
135	364	478	416	417
140	381	496	431	433
145	394	514	447	449
150	404	534	464	466
155	419	552	481	483
160	435	574	501	503
165	451	595	521	522
170	469	621	542	542
175	486	651	562	563
180	504	674	584	586
185	527	701	609	611
190	549	730	636	638
195	570	768	668	669
200	593	821	703	706
205	628	881	746	749
206	631	897	754	757
