depth	min	max	median	mean
1602	-75	-18	-64	-59
1632	-11	133	49	52
1664	88	253	165	166
1680	133	313	220	222
1696	181	380	273	275
1732	294	510	400	399
1764	397	631	515	513
1780	446	688	571	568
1793	496	736	616	615
1832	633	887	757	758
1864	754	1008	875	878
1880	812	1073	937	939
1892	862	1125	986	986
1916	943	1227	1083	1084
1932	1026	1300	1152	1154
1948	1094	1368	1225	1226
1964	1169	1436	1299	1299
1980	1247	1509	1375	1374
1990	1292	1560	1420	1422
2001	1345	1612	1478	1477
2016	1424	1689	1558	1555
2032	1512	1771	1641	1642
2048	1597	1853	1732	1730
2056	1642	1906	1778	1778
2064	1691	1963	1826	1826
2068	1717	1991	1852	1853
2080	1805	2067	1931	1933
2088	1860	2125	1984	1986
2104	1962	2237	2101	2101
2116	2060	2321	2189	2190
2132	2173	2452	2314	2313
2148	2307	2580	2443	2440
2164	2446	2704	2570	2574
2172	2504	2776	2637	2638
2180	2588	2833	2711	2709
2187	2632	2894	2771	2768
2202	2756	3031	2899	2900
2214	2872	3136	3005	3004
2232	3028	3293	3164	3165
2242	3127	3368	3252	3252
2248	3184	3423	3306	3306
2256	3256	3499	3381	3380
2264	3331	3579	3449	3452
2280	3457	3733	3592	3596
2296	3598	3870	3737	3736
2302	3654	3931	3789	3791
2316	3772	4058	3912	3912
2332	3913	4204	4058	4060
2348	4060	4341	4201	4202
2364	4192	4489	4341	4342
2380	4336	4638	4483	4482
2396	4478	4780	4619	4622
2416	4657	4940	4791	4793
2425	4740	5015	4873	4874
2432	4793	5077	4937	4936
2442	4882	5160	5017	5019
2448	4931	5210	5068	5068
2464	5059	5344	5202	5199
2480	5169	5481	5334	5334
2496	5302	5618	5456	5459
2516	5466	5770	5620	5618
2537	5641	5941	5791	5792
2548	5719	6022	5877	5878
2564	5857	6146	6003	6002
2580	5981	6260	6125	6126
2596	6109	6388	6249	6248
2600	6137	6415	6279	6280
2616	6255	6547	6404	6404
2632	6381	6680	6526	6528
2648	6509	6798	6649	6647
2664	6624	6916	6766	6768
2701	6893	7193	7043	7045
2716	7008	7299	7154	7157
2732	7126	7424	7277	7277
2748	7243	7537	7394	7394
2764	7365	7648	7512	7513
2780	7505	7768	7633	7631
2796	7626	7886	7753	7752
2802	7660	7927	7798	7797
2816	7778	8034	7902	7902
2832	7883	8146	8015	8017
2848	8004	8264	8130	8131
2864	8122	8393	8249	8251
2880	8226	8508	8362	8365
2896	8327	8638	8481	8480
2996	9094	9360	9236	9234
3000	9133	9393	9266	9266
3008	9205	9452	9332	9330
3016	9276	9523	9403	9399
3023	9326	9584	9460	9459
3032	9418	9669	9544	9544
3039	9492	9745	9616	9615
3048	9576	9836	9710	9709
3054	9637	9910	9775	9775
3064	9743	10041	9887	9888
3073	9844	10146	9992	9993
3080	9932	10247	10082	10083
3101	10179	10548	10355	10360
3108	10267	10650	10450	10450
3116	10367	10769	10554	10557
3124	10463	10866	10664	10669
3132	10579	11015	10784	10788
3140	10691	11141	10900	10902
3148	10801	11282	11015	11021
3156	10886	11419	11130	11136
3164	10992	11539	11246	11253
3171	11077	11650	11347	11352
3180	11170	11783	11471	11478
3188	11282	11936	11587	11597
3195	11358	12082	11699	11704
