depth	min	max	median	mean
338	-55	-45	-50	-50
348	-35	-13	-24	-24
358	-2	22	10	10
368	28	79	53	53
378	67	179	113	115
388	116	253	177	179
398	166	326	243	243
408	217	395	307	308
418	289	470	372	374
428	357	549	444	446
438	417	629	519	519
445.5	467	678	574	575
455.5	534	761	648	650
465.5	611	844	730	728
475.5	690	921	804	805
485.5	765	1003	882	883
495.5	841	1091	964	963
505.5	920	1175	1050	1047
515.5	1006	1269	1135	1135
525.5	1077	1350	1220	1219
535.5	1175	1434	1310	1308
542.5	1235	1490	1367	1367
552.5	1324	1588	1459	1457
562.5	1409	1669	1536	1538
572.5	1496	1742	1618	1619
582.5	1560	1836	1698	1697
592.5	1645	1907	1771	1772
602.5	1722	1979	1846	1848
612.5	1791	2052	1921	1921
622.5	1866	2123	1995	1992
632.5	1928	2193	2062	2062
642.5	2004	2263	2128	2129
652.5	2071	2327	2197	2196
662.5	2136	2392	2262	2262
672.5	2195	2464	2325	2326
682.5	2261	2528	2391	2390
692.5	2327	2583	2453	2453
702.5	2388	2638	2516	2517
712.5	2443	2700	2579	2578
722.5	2506	2767	2638	2638
732.5	2566	2822	2698	2698
742.5	2634	2898	2761	2761
752.5	2694	2951	2820	2821
762.5	2751	3011	2880	2881
772.5	2812	3060	2941	2941
782.5	2878	3141	3001	3003
792.5	2942	3192	3061	3063
802.5	3004	3248	3118	3121
812.5	3058	3308	3179	3178
832.5	3172	3424	3291	3290
842.5	3223	3475	3345	3346
852.5	3281	3533	3401	3403
862.5	3343	3583	3461	3461
872.5	3398	3640	3517	3517
882.5	3447	3693	3574	3572
892.5	3511	3754	3628	3627
902.5	3569	3811	3686	3686
912.5	3629	3851	3742	3741
922.5	3680	3914	3798	3799
932.5	3730	3975	3857	3855
942.5	3793	4036	3912	3913
952.5	3852	4098	3973	3974
962.5	3901	4156	4031	4031
972.5	3971	4233	4091	4094
982.5	4029	4298	4152	4156
992.5	4086	4363	4217	4220
1002.5	4145	4434	4285	4285
1012.5	4206	4508	4348	4352
1022.5	4274	4574	4419	4420
1032.5	4325	4647	4490	4489
1042.5	4393	4716	4560	4559
1052.5	4484	4785	4632	4633
1062.5	4550	4858	4708	4706
1072.5	4626	4944	4785	4783
1082.5	4699	5034	4861	4863
1092.5	4776	5126	4943	4945
1102.5	4858	5226	5032	5031
1112.5	4936	5313	5127	5122
1122.5	5017	5413	5216	5214
1132.5	5111	5520	5306	5309
1142.5	5216	5611	5403	5407
1152.5	5324	5714	5507	5508
1161.5	5401	5810	5604	5604
1172.5	5500	5943	5727	5722
1182.5	5609	6057	5844	5844
1192.5	5746	6183	5963	5965
1202.5	5850	6306	6087	6088
1212.5	5975	6426	6213	6212
1222.5	6115	6578	6343	6339
1232.5	6239	6699	6469	6468
1242.5	6371	6816	6590	6594
1252.5	6516	6939	6722	6722
1255.5	6549	6978	6762	6761
1265.5	6667	7092	6879	6880
1275.5	6787	7192	6996	6997
1285.5	6896	7321	7115	7113
1295.5	7009	7425	7226	7225
1305.5	7120	7522	7335	7333
1315.5	7232	7629	7439	7441
1325.5	7349	7748	7548	7546
1335.5	7448	7844	7656	7652
1345.5	7553	7958	7756	7753
1355.5	7678	8064	7866	7865
1365.5	7791	8170	7968	7973
1372.5	7871	8237	8045	8050
1375.5	7909	8262	8078	8083
1385.5	8011	8380	8195	8194
1395.5	8120	8498	8305	8307
1405.5	8230	8618	8416	8419
1414.5	8333	8722	8528	8528
1415.5	8340	8727	8540	8540
1425.5	8473	8866	8661	8664
1435.5	8584	9015	8792	8798
1445.5	8714	9170	8930	8931
1455.5	8851	9310	9069	9069
1465.5	8972	9468	9206	9212
1475.5	9096	9615	9354	9356
1485.5	9240	9775	9506	9506
1495.5	9405	9957	9673	9674
1505.5	9565	10177	9848	9853
1515.5	9699	10361	10037	10036
1525.5	9861	10561	10210	10213
1535.5	10033	10768	10377	10384
1545.5	10172	10959	10543	10548
1555.5	10308	11204	10706	10710
