depth	min	max	median	mean
1	-72	84	-32	-21
10	-21	332	101	116
20	62	545	250	262
30	158	750	386	405
40	272	923	529	553
50	373	1095	692	703
60	478	1286	831	847
70	599	1469	985	999
80	725	1661	1135	1153
90	841	1834	1306	1313
100	965	2053	1466	1476
110	1129	2207	1627	1640
120	1235	2406	1779	1802
130	1369	2584	1940	1967
150	1631	3061	2270	2291
155	1689	3162	2363	2374
160	1766	3247	2447	2459
165	1815	3326	2529	2543
170	1893	3413	2606	2624
175	2002	3514	2689	2706
180	2072	3610	2770	2788
185	2147	3680	2857	2873
190	2240	3778	2939	2954
195	2328	3856	3026	3036
200	2390	3965	3095	3119
205	2462	4047	3171	3199
210	2523	4144	3257	3279
215	2582	4244	3334	3357
220	2610	4378	3419	3436
225	2662	4463	3500	3514
230	2729	4540	3569	3591
235	2820	4617	3665	3668
240	2876	4699	3737	3750
245	2933	4812	3814	3828
250	3023	4929	3890	3906
