"labID","age","error","depth"
"421396",1157,1096.5,410
"421397",1313,1069,430
"421398",1470,1039.5,450
"421399",1704,996.5,480
"421400",1938,953.5,510
"421401",2094,924,530
"421402",2250,894,550
"421403",2484,850.5,580
"421404",2719,813.5,610
"421405",3499,687,710
"421406",3812,638.5,750
"421407",3968,609,770
"421408",4280,556,810
"421409",4514,517,840
"421410",4670,487.5,860
"421411",4826,459.5,880
"421412",5061,421,910
"421413",5295,386,940
"421414",5451,363.5,960
"421415",5607,340,980
"421416",5685,331.5,990
"421417",5841,312,1010
"421418",5998,289.5,1030
"421419",6076,276,1040
"421420",6232,257,1060
"421421",6466,236.5,1090
"421422",6622,229.5,1110
"421423",6856,219.5,1140
"421424",7012,219,1160
"421425",7247,226,1190
"421426",7559,243,1230
"421427",7637,247.5,1240
"421428",7793,256.5,1260
"421429",7871,261.5,1270
"421430",8183,294,1310
"421431",8574,335.5,1360
"421432",8964,395,1410
"421433",9795,330.5,1470
"421434",10227,296.5,1500
"421435",10371,286,1510
"421436",11091,251,1560
"421437",11811,242.5,1610
"421438",12387,258.5,1650
"421439",12675,272,1670
"421440",12819,278,1680
"421441",13251,305,1710
"421442",13588,280.5,1730
"421443",14100,251.5,1759
"421444",14117,250,1760
"421445",14470,253,1780
"421446",14647,254,1790
"421447",14823,264,1800
"421448",15000,275.5,1810
"421449",15617,335,1845
"421450",15882,365.5,1860
"421451",16059,393,1870
"421452",16412,443.5,1890
"421453",16576,447.5,1900
"421454",16729,442.5,1910
"421455",17418,423,1955
"421456",17571,418,1965
"421457",17877,413,1985
"421458",18321,403.5,2014
"421459",18336,403.5,2015
"421460",18719,407,2040
"421461",18872,410,2050
"421462",19331,420.5,2080
"421463",19622,426.5,2099
"421464",19637,427.5,2100
"421465",19944,439.5,2120
"421466",20250,455.5,2140
"421467",20556,463.5,2160
"421468",20862,475.5,2180
"421469",21321,499,2210
"421470",21627,516.5,2230
"421471",21704,520.5,2235
"421472",21933,538,2250
"421473",22239,561,2270
"421474",22392,566.5,2280
"421475",22852,591,2310
"421476",23005,605,2320
"421477",23158,623,2330
"421478",23602,671.5,2359
"421479",24000,709.5,2385
"421480",24076,717,2390
"421481",24382,746.5,2410
"421482",24688,773,2430
