depth	min	max	median	mean
0	-71	14	-42	-38
10	36	401	184	193
20	186	632	393	397
30	373	807	590	589
40	550	1021	785	788
50.5	787	1224	1006	1002
60.5	996	1595	1268	1279
70.5	1244	1922	1582	1577
80.5	1502	2272	1893	1892
90.5	1825	2617	2223	2222
100.5	2175	2937	2548	2550
110.5	2497	3425	2921	2925
120.5	2838	3916	3318	3325
130.5	3207	4312	3692	3711
140.5	3589	4678	4084	4096
150.5	3935	5105	4496	4506
160.5	4335	5511	4957	4940
170.5	4773	5963	5399	5387
180.5	5249	6408	5864	5860
190.5	5890	6792	6365	6360
200.5	6492	7085	6786	6786
210.5	6716	7305	7006	7008
220.5	6872	7498	7198	7200
230.5	7063	7703	7376	7378
240.5	7228	7922	7544	7552
250.5	7389	8074	7719	7721
260.5	7572	8263	7887	7895
270.5	7747	8416	8048	8058
280.5	7883	8582	8216	8220
290.5	8038	8733	8377	8377
300.5	8190	8900	8519	8527
310.5	8308	9063	8681	8682
320.5	8465	9217	8828	8831
330.5	8585	9380	8981	8977
340.5	8734	9511	9122	9126
350.5	8886	9699	9280	9280
360.5	9020	9873	9421	9430
370.5	9133	10058	9573	9582
380.5	9241	10252	9721	9734
