depth	min	max	median	mean
2.25	-70	11	-40	-38
4.75	-60	48	-14	-12
18.75	21	243	121	124
29.25	103	351	223	224
39.25	207	453	325	325
46.25	268	517	399	398
65.5	493	699	589	593
75.5	606	876	724	728
85.5	708	1050	868	874
95.5	819	1218	1019	1019
108.5	1005	1426	1215	1214
115.5	1109	1537	1315	1317
124.5	1243	1651	1448	1445
135.5	1428	1799	1620	1620
145.5	1612	1925	1779	1777
155.5	1810	2053	1934	1934
165.5	1947	2261	2101	2101
175.5	2101	2466	2278	2279
185.5	2281	2628	2453	2454
195.5	2467	2810	2644	2644
206.5	2631	3097	2853	2858
215.5	2816	3285	3041	3042
225.5	3014	3489	3250	3251
235.5	3230	3675	3461	3459
245.5	3442	3876	3662	3660
255.5	3645	4072	3852	3856
265.5	3809	4307	4060	4062
276.5	4020	4571	4293	4296
285.5	4189	4804	4476	4484
295.5	4403	4997	4696	4696
308.5	4655	5229	4953	4955
316.5	4823	5384	5116	5114
326.5	5054	5556	5317	5312
335.5	5231	5696	5477	5474
346.5	5450	5884	5681	5679
356.5	5643	6045	5853	5856
366.5	5813	6222	6006	6009
376.5	5950	6375	6169	6168
386.5	6089	6526	6321	6319
396.5	6246	6662	6469	6466
407.5	6411	6841	6640	6635
415.5	6535	6966	6758	6755
425.5	6692	7109	6905	6905
435.5	6869	7270	7065	7065
455.5	7215	7634	7414	7418
461.5	7335	7786	7552	7556
476.5	8026	8437	8240	8237
485.5	8369	8861	8613	8612
495.5	8604	9193	8894	8897
508.5	8909	9557	9228	9228
517.5	9112	9779	9471	9465
522.5	9236	9905	9606	9592
533.5	9522	10214	9875	9873
543.5	9804	10509	10151	10149
553.5	10078	10769	10426	10425
563.5	10400	11023	10715	10713
573.5	10673	11311	10983	10989
582.5	10863	11600	11224	11226
601.5	11335	12082	11706	11706
607.5	11498	12241	11857	11855
618.5	11765	12496	12127	12131
628.5	12008	12779	12388	12388
636.5	12194	12967	12579	12581
649.5	12563	13213	12915	12910
659.5	12869	13415	13157	13154
668.5	13122	13595	13373	13368
676.5	13295	13775	13543	13540
686.5	13484	14014	13756	13757
700.5	13753	14368	14067	14070
711.5	13944	14667	14304	14304
723.5	14149	14946	14528	14530
743.5	14440	15334	14874	14880
753.5	14566	15537	15041	15044
760.5	14676	15669	15142	15157
769.5	14785	15839	15295	15298
