depth	min	max	median	mean
0	-35	-23	-29	-29
10	3	164	71	73
20	122	438	256	263
30	553	2345	1349	1384
40	1461	3410	2470	2455
50	2478	4255	3444	3427
60	3726	4879	4313	4308
80	4436	5618	5015	5018
100	5029	6223	5661	5660
120	5636	6865	6260	6257
140	6254	7380	6832	6834
160	6878	7928	7405	7402
180	7478	8411	7955	7955
200	8051	8811	8449	8446
220	8410	9175	8804	8799
240	8729	9538	9133	9136
260	9018	9849	9459	9454
270	9166	10046	9605	9604
290	9448	10357	9912	9908
300	9582	10533	10059	10060
320	9825	10889	10375	10368
