depth	min	max	median	mean
10	491	988	742	740
20	613	1193	880	884
30	708	1406	1040	1041
50	965	1834	1332	1348
60	1079	1997	1480	1500
80	1345	2354	1785	1799
100	1609	2669	2096	2108
110	1744	2852	2246	2259
130	1981	3226	2549	2576
150	2296	3579	2876	2896
180	2686	4043	3348	3355
200	2978	4442	3649	3663
210	3101	4625	3802	3817
230	3352	4967	4116	4135
250	3566	5350	4449	4457
280	4002	5854	4922	4924
300	4320	6199	5236	5231
330	4704	6734	5682	5702
350	4940	7090	6013	6018
380	5434	7623	6474	6488
400	5679	7954	6801	6801
