"labID","age","error","depth"
"333166",0,51.5,2053
"333167",71,59,2060
"333168",173,86.5,2070
"333169",274,117.5,2080
"333170",376,152,2090
"333171",478,186.5,2100
"333172",579,222.5,2110
"333173",681,258.5,2120
"333174",782,294.5,2130
"333175",1016,378.5,2153
"333176",1087,404,2160
"333177",1215,389.5,2170
"333178",1344,376,2180
"333179",1601,354.5,2200
"333180",1729,345.5,2210
"333181",1857,338.5,2220
"333182",1986,332.5,2230
"333183",2050,330.5,2235
"333184",2255,327,2251
"333185",2371,327,2260
"333186",2499,328.5,2270
"333187",2627,332,2280
"333188",2756,338,2290
"333189",2884,346,2300
"333190",3013,356.5,2310
"333191",3141,367.5,2320
"333192",3269,379.5,2330
"333193",3385,390.5,2339
"333194",3539,405.5,2351
"333195",3654,417.5,2360
"333196",3783,431,2370
"333197",3911,446,2380
"333198",4039,462,2390
"333199",4168,479,2400
"333200",4296,497,2410
"333201",4425,515,2420
"333202",4553,533,2430
"333203",5059,469,2440
"333204",6032,333,2451
"333205",6827,295.5,2460
"333206",7711,342,2470
"333207",7964,305.5,2480
"333208",8233,284,2490
"333209",8502,271.5,2500
"333210",8771,275.5,2510
"333211",9309,313.5,2530
"333212",9578,345,2540
"333213",9874,384.5,2551
"333214",10116,420.5,2560
"333215",10385,463.5,2570
"333216",10654,507.5,2580
"333217",10923,553,2590
"333218",11191,599,2600
"333219",11460,646,2610
"333220",11866,551,2620
"333221",12272,512,2630
"333222",13123,729,2651
"333223",13285,795,2655
"333224",13488,884,2660
"333225",13691,976.5,2665
"333226",13894,1072.5,2670
"333227",14299,1270.5,2680
"333228",14705,1475,2690
"333229",15110,1682.5,2700
"333230",15516,1891.5,2710
"333231",15922,2102,2720
"333232",16124,2207.5,2725
"333233",16530,2418.5,2735
"333234",17179,2761,2751
"333235",17949,3170,2770
"333236",18558,3494.5,2785
"333237",19166,3818,2800
"333238",19774,4141.5,2815
"333239",20383,4466.5,2830
"333240",21234,4924.5,2851
"333241",22208,5447,2875
"333242",23222,5992,2900
"333243",24195,6515,2924
