depth	min	max	median	mean
10	-19	337	179	175
15	63	397	250	242
20	136	444	304	299
25	178	497	359	355
30	249	551	414	411
35	322	630	469	471
40	388	689	528	532
45	447	749	586	591
50	512	801	642	646
55	559	858	702	704
60	612	917	760	761
65	664	973	818	817
70	721	1028	873	875
75	789	1092	929	933
80	850	1153	986	991
85	888	1214	1051	1051
90	956	1297	1122	1124
95	1030	1392	1204	1206
100	1112	1491	1296	1299
105	1210	1632	1410	1412
110	1329	1804	1555	1553
115	1478	2029	1724	1733
120	1617	2206	1904	1903
125	1785	2434	2113	2117
130	2013	2650	2325	2328
135	2251	2944	2573	2574
140	2470	3231	2843	2850
145	2787	3528	3156	3156
150	3049	3856	3453	3449
155	3379	4143	3772	3769
160	3638	4344	4013	4010
165	3874	4565	4224	4221
170	4078	4733	4418	4410
175	4284	4869	4580	4581
180	4445	5025	4745	4743
185	4636	5245	4916	4920
190	4788	5446	5107	5108
195	4969	5614	5278	5287
200	5152	5813	5486	5485
205	5340	6051	5694	5694
210	5554	6243	5902	5896
215	5803	6436	6117	6115
220	6017	6646	6342	6337
225	6232	6919	6565	6566
230	6485	7096	6796	6795
235	6713	7346	7029	7023
240	6922	7540	7244	7241
245	7138	7753	7467	7465
250	7386	7964	7690	7690
255	7611	8196	7899	7902
260	7818	8403	8114	8113
265	8021	8611	8332	8328
270	8255	8827	8549	8546
275	8462	9025	8738	8743
277.5	8605	9058	8834	8831
280	8675	9169	8920	8920
282.5	8761	9228	8986	8987
285	8804	9319	9053	9055
287.5	8865	9366	9111	9112
290	8897	9445	9171	9170
