"labID","age","error","depth"
"134234",-46,3,0
"134235",254,185.5,23.5
"134236",506,244,38
"134237",713,261.5,50
"134238",989,216.5,66
"134239",1183,225.5,74
"134240",1508,376.5,82
"134241",1856,469,90
"134242",2199,453.5,98
"134243",2539,398,106
"134244",2711,344,110
"134245",2974,175,118
"134246",3201,268.5,130
"134247",3458,346,138
"134248",3850,416,150
"134249",4115,369.5,158
"134250",4520,310,170
"134251",4713,385,174
"134252",5098,494.5,182
"134253",5299,532.5,186
"134254",5716,522,194
"134255",5914,491.5,198
"134256",6116,415.5,202
"134257",6324,329,206
"134258",6542,212.5,210
"134259",6934,401,214
"134260",7334,308,218
"134261",7665,295,222
