depth	min	max	median	mean
2	-71	26	-31	-29
10	12	290	136	141
30	314	851	553	560
50	682	1335	987	993
70	1085	1804	1428	1433
90	1495	2272	1883	1881
110	1948	2731	2339	2337
125	2293	3048	2680	2680
132	2468	3210	2824	2829
142	2676	3442	3046	3048
150	2836	3615	3220	3220
165	3163	3923	3553	3546
177	3434	4192	3800	3801
190	3690	4425	4061	4058
200	3892	4629	4258	4257
210	4068	4805	4451	4448
227	4401	5173	4794	4790
236	4566	5364	4964	4967
250	4847	5652	5233	5235
270	5209	6052	5620	5629
290	5631	6433	6026	6027
310	6025	6784	6416	6411
320	6241	6972	6610	6611
330	6464	7143	6790	6797
340	6647	7302	6967	6975
350	6831	7470	7151	7152
360	7011	7650	7320	7325
370	7185	7841	7496	7501
380	7359	8005	7665	7674
390	7545	8197	7843	7847
400	7690	8356	8009	8016
410	7858	8515	8181	8185
420	8020	8706	8352	8357
430	8182	8871	8510	8522
445	8427	9164	8780	8781
465	8749	9509	9108	9115
485	9044	9876	9454	9454
495	9204	10052	9617	9623
505	9372	10210	9789	9788
515	9545	10410	9951	9954
535	9859	10744	10274	10282
545	10024	10914	10433	10444
555	10182	11092	10590	10604
564	10311	11253	10753	10755
576	10467	11475	10948	10947
584	10579	11592	11068	11071
595	10730	11780	11230	11241
600	10807	11871	11312	11317
610	10932	12038	11474	11475
620	11062	12201	11612	11626
626	11157	12272	11706	11720
