depth	min	max	median	mean
1	-73	48	-46	-37
6	-60	102	-8	-1
11	-43	134	29	33
16	-21	169	63	66
21	11	203	95	99
26	34	235	128	129
31	62	265	160	160
36	89	294	189	190
41	114	337	221	220
46	138	365	247	248
51	161	384	277	277
56	199	419	307	307
61	228	451	336	336
66	251	480	365	364
71	287	507	393	394
76	321	536	420	424
81	347	568	454	454
86	372	595	482	483
91	402	629	511	513
96	430	655	544	546
101	459	692	575	576
106	492	728	606	606
111	524	760	639	639
121	583	828	699	702
126	612	860	732	734
131	647	896	766	766
136	683	922	801	802
141	709	957	835	835
146	746	997	870	871
151	784	1041	909	908
156	818	1081	943	948
161	857	1126	986	989
166	896	1180	1031	1031
171	939	1218	1075	1075
176	983	1268	1117	1120
181	1019	1320	1159	1164
186	1070	1385	1210	1214
191	1114	1441	1259	1264
196	1157	1515	1311	1317
201	1202	1580	1366	1372
204	1235	1618	1409	1413
