depth	min	max	median	mean
430	12322	12849	12617	12606
432.5	12450	12890	12682	12681
435	12519	12966	12757	12755
437.5	12736	13085	12922	12917
440	12833	13309	13080	13078
442.5	13102	13496	13309	13306
445	13211	13842	13540	13535
447.5	13521	14015	13780	13778
450	13672	14364	14020	14022
452.5	13929	14472	14200	14200
455	14018	14726	14379	14378
457.5	14236	14819	14524	14525
460	14336	14988	14674	14671
462.5	14462	15052	14768	14770
465	14527	15185	14866	14869
467.5	14621	15243	14936	14936
470	14663	15342	15005	15003
472.5	14741	15400	15057	15058
475	14779	15488	15108	15114
477.5	14836	15542	15152	15161
480	14873	15592	15202	15208
482.5	14914	15660	15244	15254
487.5	14982	15772	15323	15340
490	15011	15829	15364	15381
500	15110	16017	15528	15545
505	15183	16106	15608	15622
510	15263	16207	15693	15708
520	15391	16411	15852	15864
