depth	min	max	median	mean
0	-72	77	-26	-18
8	-38	137	37	40
24	39	244	138	139
40	117	337	225	226
56	203	423	311	311
72	280	512	399	398
88	373	608	486	488
96	419	649	534	535
104	456	715	584	585
112	511	761	635	637
120	560	829	689	692
128	619	897	750	752
136	681	968	816	817
144	745	1035	889	889
152	832	1119	970	970
160	898	1241	1053	1056
168	995	1331	1145	1147
176	1081	1430	1247	1251
184	1184	1535	1353	1355
192	1289	1671	1478	1477
200	1396	1814	1605	1604
208	1525	1958	1739	1741
216	1679	2117	1891	1892
224	1816	2288	2049	2054
232	1985	2509	2244	2247
240	2163	2719	2429	2431
248	2362	2927	2656	2652
256	2614	3161	2882	2883
264	2833	3431	3116	3120
272	3085	3709	3376	3382
280	3285	3988	3628	3632
288	3547	4242	3885	3884
296	3877	4478	4175	4173
304	4129	4792	4446	4453
312	4453	5065	4753	4753
320	4664	5320	4982	4982
328	4914	5528	5208	5210
336	5121	5759	5444	5440
344	5383	5927	5670	5670
352	5676	6110	5909	5904
353	5719	6129	5938	5934
354	5751	6160	5967	5965
355	5781	6188	5997	5995
356	5833	6202	6022	6021
357	5873	6216	6048	6047
358	5904	6240	6075	6073
359	5924	6275	6101	6099
360	5940	6325	6125	6125
361	5997	6339	6158	6158
362	6033	6353	6193	6190
363	6058	6384	6223	6222
364	6080	6423	6255	6254
365	6100	6473	6285	6286
366	6136	6490	6317	6318
367	6174	6517	6350	6350
368	6201	6546	6384	6382
369	6223	6591	6418	6414
370	6244	6651	6446	6446
371	6295	6667	6478	6480
372	6338	6682	6513	6513
373	6366	6705	6549	6547
374	6385	6746	6583	6581
375	6400	6805	6616	6615
376	6466	6823	6649	6651
377	6511	6843	6687	6686
378	6552	6873	6724	6722
379	6582	6913	6760	6758
380	6606	6970	6796	6794
381	6654	6989	6825	6823
382	6684	7005	6855	6853
383	6720	7031	6885	6883
384	6749	7070	6913	6913
385	6770	7123	6941	6943
386	6819	7135	6968	6971
387	6862	7156	6995	7000
388	6884	7176	7026	7028
389	6908	7207	7055	7056
390	6927	7251	7083	7084
391	6973	7267	7107	7111
392	7007	7282	7135	7137
393	7026	7302	7164	7164
394	7044	7329	7190	7190
395	7055	7372	7216	7217
396	7094	7385	7241	7243
397	7128	7404	7268	7269
398	7156	7432	7295	7295
399	7172	7468	7324	7321
400	7181	7517	7349	7348
401	7217	7527	7373	7373
402	7257	7540	7397	7399
403	7289	7555	7423	7424
404	7311	7583	7448	7450
405	7328	7621	7474	7476
406	7371	7635	7501	7502
407	7398	7653	7530	7529
408	7419	7687	7558	7556
409	7435	7730	7584	7582
410	7454	7775	7607	7609
411	7481	7794	7632	7634
412	7510	7817	7656	7659
413	7530	7843	7683	7684
414	7551	7876	7708	7709
415	7568	7929	7731	7734
416	7597	7940	7756	7759
424	7741	8189	7966	7963
432	7942	8426	8190	8188
440	8149	8679	8414	8411
448	8378	8910	8638	8639
456	8563	9160	8867	8868
464	8803	9396	9113	9114
472	9054	9652	9356	9358
480	9299	9945	9598	9610
488	9549	10152	9845	9848
496	9776	10372	10078	10074
504	9969	10573	10282	10278
512	10175	10747	10470	10467
520	10368	10938	10654	10658
528	10555	11082	10815	10817
536	10716	11226	10971	10972
544	10870	11374	11110	11111
552	10996	11495	11239	11241
560	11119	11595	11364	11361
568	11251	11696	11475	11472
576	11354	11786	11579	11573
584	11454	11886	11668	11666
592	11545	11967	11757	11754
600	11616	12052	11837	11837
608	11697	12124	11915	11916
616	11786	12198	11999	11997
624	11854	12255	12071	12067
632	11933	12326	12143	12138
640	12000	12395	12214	12209
648	12082	12459	12282	12280
656	12149	12533	12345	12346
664	12226	12597	12410	12413
672	12291	12669	12478	12479
680	12357	12736	12545	12545
696	12488	12876	12675	12679
712	12621	12993	12812	12814
728	12755	13139	12949	12948
744	12881	13282	13087	13085
760	13011	13414	13231	13228
776	13160	13610	13380	13381
784	13239	13719	13473	13475
