depth	min	max	median	mean
10	-71	317	25	52
15	-43	362	91	113
20	0	416	161	173
25	44	489	228	237
30	104	545	296	304
35	178	618	375	382
40	260	700	463	467
45	322	816	564	562
48	401	879	628	629
52	503	983	724	728
55	545	1092	805	809
60	678	1260	974	976
65	870	1578	1198	1204
70	1120	1891	1484	1494
75	1336	2183	1726	1736
80	1655	2550	2067	2079
85	1932	2886	2408	2410
90	2265	3269	2765	2768
95	2631	3554	3125	3121
98	2926	3707	3325	3318
102	3205	3971	3575	3575
105	3388	4152	3759	3765
110	3612	4449	4036	4038
115	3881	4711	4318	4313
120	4154	4946	4576	4565
125	4454	5131	4802	4799
130	4672	5338	5024	5012
135	4899	5518	5202	5202
140	5040	5678	5397	5389
145	5283	5825	5553	5555
148	5420	5898	5660	5657
151.5	5538	6013	5768	5768
155	5624	6102	5871	5868
160	5757	6225	6003	5998
165	5916	6354	6135	6133
170	6044	6468	6266	6264
175	6162	6577	6380	6378
180	6283	6686	6493	6490
185	6418	6787	6612	6609
190	6533	6866	6708	6705
195	6636	6972	6804	6803
198	6709	7011	6860	6859
201	6755	7063	6917	6915
205	6827	7157	6987	6987
210	6916	7242	7075	7076
215	7007	7350	7169	7169
220	7093	7411	7251	7251
225	7177	7527	7337	7339
230	7255	7597	7412	7414
235	7325	7681	7493	7495
240	7394	7772	7565	7574
245	7455	7861	7647	7651
249	7514	7946	7701	7709
