depth	min	max	median	mean
0	439	1276	880	870
5	554	1369	973	962
10	657	1457	1074	1066
20	928	1714	1327	1325
29	1190	1964	1610	1600
40	1602	2383	2010	1999
50	1997	2776	2400	2394
60	2479	3194	2850	2844
64	2695	3348	3021	3021
70	2973	3622	3290	3292
75	3169	3850	3517	3516
90	3818	4586	4217	4209
100	4234	4986	4628	4617
110	4638	5330	4978	4983
120	4924	5660	5286	5287
140	5389	6209	5788	5786
160	5732	6674	6195	6197
180	6110	7098	6584	6587
190	6252	7284	6768	6768
200	6423	7473	6947	6945
220	6740	7876	7297	7295
240	7048	8222	7643	7641
265	7415	8734	8061	8068
270	7486	8808	8144	8150
280	7636	8988	8313	8319
285	7709	9089	8402	8399
290	7798	9179	8473	8477
301	7936	9373	8649	8657
320	8194	9732	8949	8964
340	8507	10130	9277	9283
360	8781	10483	9581	9592
380	9078	10856	9904	9916
391	9228	11025	10077	10086
400	9342	11136	10220	10223
411	9492	11369	10380	10392
