"labID","age","error","depth"
"355454",193,476,5
"355455",389,447.5,10
"355456",782,391.5,20
"355457",1175,338,30
"355458",1568,288.5,40
"355459",1764,267,45
"355460",1961,249.5,50
"355461",2157,235,55
"355462",2354,224.5,60
"355463",2550,217.5,65
"355464",2747,213.5,70
"355465",2943,212.5,75
"355466",3139,215,80
"355467",3336,222.5,85
"355468",3532,239,90
"355469",3625,200,95
"355470",3810,187,105
"355471",3902,212,110
"355472",4087,296.5,120
"355473",4338,229.5,130
"355474",4713,325,145
"355475",5009,268,160
"355476",5207,262,170
"355477",5404,286.5,180
"355478",5602,341,190
"355479",5799,411.5,200
