"labID","age","error","depth"
"242396",-7,51,0
"242397",37,74,10
"242398",81,99.5,20
"242399",127,122.5,30
"242400",175,144.5,40
"242401",226,162,50
"242402",281,172,60
"242403",340,174,70
"242404",405,171.5,80
"242405",477,168,90
"242406",558,161,100
"242407",650,152,110
"242408",754,143,120
"242409",871,134.5,130
"242410",1003,135.5,140
"242411",1146,149.5,150
"242412",1300,174.5,160
"242413",1461,207.5,170
"242414",1626,249,180
"242415",1793,296.5,190
"242416",1960,349,200
"242417",2127,404.5,210
"242418",2294,461.5,220
"242419",2462,519.5,230
"242420",2629,578.5,240
"242421",2796,637.5,250
"242422",2963,696.5,260
