depth	min	max	median	mean
0.5	-70	62	-34	-27
2.5	-64	72	-19	-13
4.5	-60	91	-3	2
6.5	-48	106	12	16
8.5	-39	121	28	31
10.5	-31	143	44	46
12.5	-21	159	59	61
14.5	-12	177	73	76
16.5	3	191	88	91
18.5	17	208	103	106
20.5	29	226	121	122
22.5	46	234	138	138
24.5	59	255	154	154
26.5	80	273	171	171
28.5	92	287	187	187
30.5	105	308	202	204
32.5	122	320	220	221
34.5	133	344	237	238
36.5	155	365	257	257
38.5	171	389	278	277
40.5	186	414	298	297
42.5	211	432	316	318
44.5	224	455	337	339
46.5	250	473	360	361
48.5	277	498	384	385
50.5	295	526	405	408
52.5	318	541	427	429
54.5	339	570	450	450
56.5	363	589	469	472
58.5	381	611	494	495
60.5	401	633	515	518
62.5	422	652	539	541
64.5	436	681	564	565
66.5	463	706	589	589
68.5	491	731	613	613
70.5	515	767	638	637
72.5	544	784	661	662
74.5	558	817	688	686
76.5	590	843	711	710
78.5	604	864	736	735
80.5	625	896	760	759
82.5	651	914	783	783
84.5	666	944	807	806
86.5	694	968	834	832
88.5	715	998	860	858
90.5	736	1036	884	885
92.5	756	1069	916	914
94.5	769	1118	944	943
96.5	799	1156	973	973
