depth	min	max	median	mean
10	380	1009	710	703
20	652	1209	927	927
30	897	1500	1202	1198
40	1218	1870	1547	1550
50	1573	2284	1923	1925
60	1976	2715	2362	2352
70	2403	3178	2786	2794
80	2859	3632	3240	3239
90	3286	4085	3698	3693
100	3773	4505	4131	4132
110	4154	4803	4464	4469
120	4444	5072	4746	4744
130	4705	5267	4978	4980
140	4909	5477	5196	5191
150	5117	5665	5390	5389
160	5306	5844	5575	5575
170	5481	6006	5754	5754
180	5661	6156	5924	5923
190	5834	6321	6090	6088
200	6032	6485	6251	6253
210	6168	6641	6399	6399
230	6470	6925	6702	6700
240	6614	7070	6843	6841
250	6768	7197	6979	6983
260	6916	7345	7125	7125
270	7048	7471	7264	7262
280	7183	7606	7404	7401
290	7317	7758	7542	7538
300	7480	7891	7683	7684
320	7761	8199	7983	7981
330	7909	8348	8136	8136
340	8076	8512	8289	8289
350	8225	8652	8436	8437
360	8342	8757	8553	8554
370	8453	8875	8666	8666
380	8575	8985	8774	8774
390	8681	9091	8879	8880
400	8786	9194	8982	8983
410	8914	9303	9091	9096
420	9015	9429	9222	9219
430	9128	9563	9352	9352
440	9261	9722	9498	9496
450	9411	9889	9657	9653
460	9598	10085	9832	9833
470	9773	10265	10024	10026
480	9950	10473	10220	10216
490	10138	10644	10398	10395
500	10295	10801	10546	10545
510	10432	10903	10668	10669
520	10545	11025	10779	10779
530	10642	11107	10877	10881
540	10758	11193	10969	10973
550	10839	11301	11070	11066
560	10934	11381	11159	11155
570	11019	11471	11240	11239
580	11093	11544	11323	11320
590	11185	11624	11404	11402
600	11273	11698	11482	11486
610	11354	11780	11567	11568
620	11431	11854	11643	11646
630	11508	11928	11725	11727
640	11592	12003	11805	11806
650	11680	12089	11887	11889
660	11760	12178	11972	11973
670	11833	12275	12056	12054
680	11926	12348	12141	12140
690	12012	12445	12226	12229
700	12084	12535	12320	12318
710	12182	12647	12407	12413
720	12274	12773	12513	12515
730	12366	12908	12623	12629
740	12475	13092	12749	12762
