"labID","age","error","depth"
"164655",8330,377,600.5
"164656",8427,326.5,608.5
"164657",8582,482.5,616.5
"164658",8737,568,624.5
"164659",8891,591.5,632.5
"164660",9044,690,640.5
"164661",9189,687,648.5
"164662",9262,705,652.5
"164663",9334,730,656.5
"164664",9406,763,660.5
"164665",9480,758,664.5
"164666",9553,760,668.5
"164667",9627,765,672.5
"164668",9700,792.5,676.5
"164669",9774,809,680.5
"164670",9847,795.5,684.5
"164671",9920,785.5,688.5
"164672",10065,803.5,696.5
"164673",10212,804.5,704.5
"164674",10361,790.5,712.5
"164675",10509,808.5,720.5
"164676",10655,775.5,728.5
"164677",10800,784,736.5
"164678",10957,736,744.5
"164679",11129,651,752.5
"164680",11300,648,760.5
"164681",11506,466.5,768.5
"164682",11713,380.5,776.5
"164683",11974,394.5,784.5
"164684",12303,431.5,792.5
"164685",12632,579,800.5
"164686",12884,386,808.5
"164687",13192,284.5,818.5
"164688",13350,325.5,826.5
"164689",13468,361.5,834.5
"164690",13586,423,842.5
"164691",13646,411,846.5
"164692",13706,416,850.5
"164693",13766,424,854.5
"164694",13826,454,858.5
"164695",13885,459.5,862.5
"164696",13945,424,866.5
"164697",14005,401,870.5
"164698",14065,390,874.5
"164699",14124,397,878.5
"164700",14193,405,882.5
"164701",14276,407.5,886.5
"164702",14358,425.5,890.5
"164703",14524,520,898.5
"164704",14625,563,902.5
"164705",14756,583,906.5
"164706",15017,693,914.5
"164707",15268,835.5,922.5
"164708",15475,831.5,930.5
"164709",15681,876,938.5
"164710",15808,894.5,946.5
"164711",15899,873,954.5
"164712",15990,876,962.5
"164713",16080,857,970.5
"164714",16170,858,978.5
"164715",16264,831,986.5
"164716",16360,801.5,994.5
"164717",16549,738,1010.5
"164718",16737,690,1026.5
"164719",16832,660.5,1034.5
"164720",16926,640.5,1042.5
"164721",17102,583.5,1058.5
"164722",17284,496,1074.5
"164723",17375,468.5,1082.5
"164724",17467,387.5,1090.5
"164725",17547,349.5,1097.5
"164726",17664,312,1106.5
"164727",17776,301,1114.5
"164728",17888,309.5,1122.5
"164729",18003,215.5,1130.5
"164730",18119,169,1138.5
"164731",18194,141,1146.5
"164732",18250,130.5,1154.5
"164733",18306,150,1162.5
"164734",18357,156,1170.5
"164735",18409,190.5,1178.5
"164736",18282,197.5,1186.5
"164737",18352,243,1194.5
