depth	min	max	median	mean
30	-24	542	258	263
40	148	690	404	409
50	304	791	550	549
55	389	854	614	614
60	465	902	680	682
75	673	1085	883	881
100	1008	1417	1199	1201
120	1284	1664	1468	1467
150	1751	2080	1918	1916
155	1836	2158	2003	2000
160	1962	2258	2111	2109
165	2077	2378	2234	2232
170	2200	2528	2363	2365
175	2325	2671	2497	2497
180	2446	2784	2617	2616
185	2556	2910	2728	2729
190	2639	3018	2838	2838
200	2883	3254	3052	3057
205	2977	3351	3157	3158
215	3174	3545	3361	3359
220	3271	3676	3463	3464
250	3828	4316	4065	4068
270	4246	4700	4474	4474
280	4435	4913	4667	4667
300	4812	5316	5075	5072
320	5212	5746	5477	5483
360	6008	6566	6285	6283
380	6386	6969	6674	6676
400	6782	7377	7074	7073
420	7145	7793	7471	7468
450	7709	8387	8038	8039
500	8671	9423	9030	9026
550	9572	10379	9981	9972
570	9908	10752	10327	10326
600	10394	11324	10822	10827
620	10664	11674	11142	11146
