depth	min	max	median	mean
0	-2	390	214	210
2	48	426	245	244
4	80	463	275	278
6	131	494	312	314
8	183	519	349	350
10	212	552	387	385
12	260	583	432	429
14	295	634	475	473
16	349	685	519	517
18	408	725	562	563
20	442	787	607	609
22	507	825	655	657
24	547	876	706	706
26	587	924	752	753
28	641	963	798	799
30	678	1022	846	845
32	747	1055	895	895
34	784	1113	947	945
36	833	1172	995	995
38	878	1206	1048	1046
40	906	1284	1098	1098
42	1004	1334	1164	1162
44	1043	1397	1231	1227
46	1104	1477	1294	1291
48	1178	1524	1356	1353
50	1205	1617	1420	1415
52	1295	1653	1468	1469
54	1337	1707	1526	1524
56	1395	1764	1582	1582
58	1468	1814	1645	1642
60	1502	1908	1705	1702
62	1597	1933	1765	1763
64	1653	1998	1823	1824
66	1718	2045	1883	1882
68	1773	2090	1940	1938
70	1806	2163	1995	1993
72	1884	2190	2040	2040
74	1931	2230	2089	2087
76	1977	2273	2128	2129
78	2018	2307	2169	2166
80	2050	2355	2204	2203
82	2090	2380	2234	2233
84	2109	2409	2263	2263
86	2145	2435	2293	2293
88	2173	2470	2319	2320
90	2197	2517	2345	2348
92	2218	2542	2375	2376
94	2234	2572	2403	2403
96	2253	2599	2431	2430
98	2271	2629	2455	2457
100	2289	2672	2484	2485
