depth	min	max	median	mean
74	3091	3609	3353	3354
76	3166	3644	3403	3406
78	3228	3698	3456	3458
80	3311	3766	3523	3526
82	3401	3821	3612	3612
84	3431	3954	3697	3698
86	3618	4047	3823	3824
88	3691	4203	3952	3951
90	3814	4351	4087	4086
92	3968	4490	4232	4230
96	4274	4799	4523	4531
98	4403	4949	4691	4688
100	4572	5103	4840	4838
102	4721	5218	4986	4981
104	4798	5440	5125	5123
106	5026	5548	5288	5289
110	5313	5945	5612	5618
112	5532	6047	5781	5779
114	5636	6225	5939	5941
116	5856	6367	6117	6114
118	5960	6568	6291	6288
120	6176	6761	6478	6476
122	6391	6923	6688	6679
126	6736	7267	7016	7012
128	6869	7401	7143	7141
134	7167	7750	7437	7442
140	7424	7953	7688	7689
144	7574	8099	7843	7844
146	7692	8167	7924	7926
152	7872	8461	8144	8150
160	8083	8774	8397	8409
