depth	min	max	median	mean
0	-54	-30	-42	-42
20	116	640	324	338
40	427	1070	729	734
60	771	1496	1126	1130
80	1143	1930	1536	1533
95	1447	2230	1826	1835
120	1954	2756	2341	2340
140	2361	3150	2746	2744
160	2779	3585	3189	3182
180	3214	4104	3655	3657
200	3644	4626	4134	4128
220	4104	5122	4588	4598
240	4577	5583	5059	5070
260	5065	6064	5539	5540
280	5526	6461	5998	5999
300	5986	6898	6443	6443
320	6444	7313	6896	6894
340	6881	7754	7321	7322
360	7301	8138	7723	7716
380	7680	8518	8107	8098
400	8061	8931	8484	8488
420	8436	9300	8856	8857
440	8794	9631	9231	9231
460	9188	10005	9596	9599
480	9567	10382	9948	9962
500	9922	10760	10325	10331
520	10281	11131	10704	10700
540	10607	11526	11060	11060
560	10934	11925	11414	11414
580	11276	12271	11759	11766
600	11590	12669	12121	12119
623	11946	13077	12485	12502
640	12196	13405	12786	12794
660	12511	13809	13110	13127
680	12805	14164	13439	13444
700	13101	14498	13752	13761
720	13347	14840	14079	14077
