depth	min	max	median	mean
1	56	517	295	293
3	101	546	334	331
5	134	572	377	370
7	191	612	427	418
9	256	665	480	476
11	297	745	540	534
13	412	797	613	611
15	464	885	688	689
17	560	972	764	768
19	653	1039	851	851
21	710	1159	934	933
23	826	1191	1008	1010
25	897	1269	1088	1087
27	979	1355	1162	1164
29	1075	1407	1240	1241
30	1092	1454	1282	1279
31	1112	1518	1318	1317
33	1188	1535	1368	1365
35	1233	1578	1413	1413
37	1296	1630	1462	1461
40	1371	1698	1537	1534
42	1422	1747	1582	1581
45	1487	1810	1652	1650
46	1502	1845	1676	1673
48	1560	1872	1718	1716
50	1606	1909	1759	1759
51	1620	1948	1781	1780
53	1673	1977	1823	1822
55	1708	2022	1863	1863
57	1748	2068	1903	1906
60	1810	2136	1970	1972
62	1861	2185	2011	2015
65	1921	2254	2074	2079
66	1936	2281	2097	2100
68	1992	2310	2141	2143
70	2025	2357	2181	2186
73	2097	2420	2246	2250
76	2138	2501	2314	2314
79	2214	2548	2377	2377
81	2240	2616	2419	2419
84	2304	2651	2476	2479
87	2365	2710	2539	2541
90	2431	2772	2609	2605
92	2475	2809	2650	2647
95	2540	2871	2710	2709
98	2611	2934	2771	2771
100	2647	2985	2813	2812
102	2690	3036	2852	2854
106	2767	3130	2934	2939
111	2851	3240	3042	3043
116	2932	3339	3149	3147
121	3050	3441	3253	3252
126	3146	3536	3352	3353
131	3275	3632	3453	3453
132	3304	3645	3472	3472
134	3360	3672	3507	3509
136	3392	3721	3545	3546
138	3437	3749	3580	3583
140	3465	3790	3617	3621
142	3508	3828	3652	3657
145	3550	3884	3708	3711
148	3596	3944	3761	3763
150	3615	3991	3797	3798
153	3653	4051	3842	3845
158	3705	4160	3919	3924
