"labID","age","error","depth"
"373813",72,95,20
"373814",444,250.5,89
"373815",509,284.5,101
"373816",608,285,110
"373817",865,216.5,120
"373818",1122,161,130
"373819",1379,135,140
"373820",1636,146,150
"373821",1752,119.5,160
"373822",1854,115,170
"373823",1955,143.5,180
"373824",2413,125.5,190
"373825",3024,120,200
"373826",3635,153.5,210
"373827",4056,149.5,220
"373828",4375,146,230
"373829",4694,165,240
"373830",5013,218.5,250
"373831",5415,201.5,260
"373832",5817,228,270
"373833",6219,279,280
"373834",6621,353,290
"373835",7003,431.5,300
"373836",7204,474.5,305
