depth	min	max	median	mean
202	193	966	578	572
222	632	1516	1064	1072
242	1092	2068	1561	1567
262	1529	2552	2039	2036
282	2015	3000	2518	2509
292	2256	3204	2743	2738
312	2740	3609	3156	3164
332	3077	4012	3551	3546
372	3818	4667	4268	4260
381	3966	4830	4417	4412
401	4300	5141	4747	4738
421	4632	5460	5053	5053
441	4953	5729	5357	5357
461	5289	6024	5651	5650
471	5437	6147	5800	5797
491	5730	6416	6075	6078
511	6014	6681	6361	6355
531	6311	6950	6626	6631
551	6637	7187	6907	6908
556	6715	7244	6979	6980
565	6851	7370	7111	7110
585	7130	7652	7398	7397
595	7296	7789	7554	7549
605	7458	7960	7721	7715
615	7651	8195	7926	7927
625	7854	8457	8150	8153
645	8325	9115	8705	8707
660	8698	9527	9100	9099
680	9222	10066	9635	9640
700	9731	10605	10160	10165
720	10203	11085	10669	10662
755	11088	11906	11536	11527
775	11638	12345	12011	12008
795	12167	12660	12454	12442
805	12455	12785	12631	12627
825	12688	12957	12830	12827
840	12818	13059	12941	12939
844	12844	13080	12966	12965
860	12936	13169	13056	13053
880	13038	13273	13161	13159
899	13135	13369	13254	13255
920	13239	13490	13363	13364
955	13418	13684	13553	13552
975	13535	13820	13678	13680
999	13703	14049	13873	13874
