"labID","age","error","depth"
"525976",715,266,80
"525977",783,266,85
"525981",852,266,90
"525978",921,266,95
"525979",990,266,100
"525983",1058,266,105
"525980",1122,266,110
"525984",1180,266,115
"525982",1239,266,120
"525985",1298,266,125
"525986",1356,266,130
"525987",1415,266,135
"525989",1473,266,140
"525988",1532,266,145
"525990",1590,266,150
"525992",1648,266,155
"525991",1705,266,160
"525993",1773,266,166
"525994",1807,266,169
"525995",1832,266,172
"525996",1865,266,178
"525997",1929,266,190
"525998",1956,266,195
"525999",1983,266,200
"526000",2010,266,205
"526002",2070,266,210
"526001",2131,266,215
"526003",2191,266,220
"526005",2252,266,225
"526004",2312,266,230
"526006",2373,266,235
"526007",2427,266,240
