depth	min	max	median	mean
1	19	422	215	214
10	150	527	337	339
17	258	624	437	440
26	384	788	586	583
34	523	914	722	719
43	682	1113	887	890
54	902	1309	1088	1092
60	1011	1434	1210	1212
70	1204	1665	1421	1422
80	1420	1896	1642	1650
90	1611	2129	1857	1860
100	1812	2355	2090	2094
110	2068	2620	2348	2345
120	2282	2877	2586	2584
130	2528	3151	2840	2844
140	2779	3401	3092	3092
150	3057	3661	3351	3354
160	3319	3931	3630	3626
170	3568	4210	3900	3900
180	3881	4497	4197	4195
190	4168	4769	4486	4480
200	4450	5074	4780	4769
210	4728	5410	5077	5075
220	5042	5727	5406	5404
230	5402	6053	5737	5733
240	5735	6339	6047	6045
250	6049	6626	6352	6351
260	6369	6906	6639	6640
270	6641	7211	6910	6913
280	6918	7462	7187	7187
290	7179	7726	7454	7453
300	7453	7984	7721	7719
310	7724	8260	7987	7992
320	7992	8581	8271	8278
330	8296	8930	8591	8588
340	8605	9267	8935	8934
350	8965	9704	9325	9324
360	9352	10116	9750	9745
370	9756	10569	10182	10182
380	10224	10996	10634	10631
390	10731	11484	11098	11103
395	10924	11737	11317	11321
403	11284	12059	11669	11670
413	11716	12456	12091	12088
423	12109	12785	12442	12446
435	12478	13143	12811	12802
450	12759	13506	13112	13114
