depth	min	max	median	mean
92	11782	12464	12220	12197
94	11835	12484	12246	12225
107	12147	12649	12436	12427
110	12243	12683	12488	12481
113	12305	12737	12540	12533
121	12484	12824	12665	12664
124	12573	12857	12719	12720
126	12618	12891	12763	12759
127	12637	12919	12783	12779
128	12679	12927	12804	12801
129	12710	12939	12824	12823
130	12732	12952	12847	12845
131	12754	12972	12870	12867
132	12772	13002	12891	12889
133	12806	13011	12911	12911
134	12838	13027	12932	12933
135	12860	13043	12954	12954
136	12880	13065	12976	12976
137	12889	13099	12996	12998
138	12934	13112	13020	13022
139	12961	13123	13045	13045
140	12985	13144	13071	13069
141	13003	13175	13097	13093
142	13013	13215	13120	13117
143	13054	13228	13142	13141
144	13083	13242	13166	13165
145	13101	13264	13192	13190
146	13119	13296	13217	13214
147	13134	13336	13240	13239
148	13170	13348	13265	13264
149	13193	13368	13291	13288
150	13209	13400	13317	13313
151	13221	13439	13342	13338
152	13234	13485	13366	13363
153	13284	13508	13407	13405
154	13322	13550	13450	13447
155	13346	13596	13495	13489
156	13375	13657	13538	13532
157	13384	13727	13579	13574
158	13518	13824	13702	13696
159	13638	13949	13826	13818
160	13736	14085	13950	13939
161	13824	14252	14070	14061
162	13898	14430	14194	14183
163	14018	14460	14273	14267
164	14145	14540	14355	14351
165	14204	14649	14433	14434
166	14257	14780	14513	14518
167	14293	14948	14588	14602
168	14338	14967	14634	14642
169	14369	15016	14681	14682
170	14406	15071	14715	14723
171	14426	15130	14750	14763
172	14447	15202	14791	14803
173	14478	15214	14813	14826
174	14500	15233	14832	14849
175	14512	15261	14857	14872
176	14527	15295	14882	14895
177	14538	15330	14903	14918
178	14552	15352	14918	14935
179	14582	15377	14943	14953
180	14589	15405	14963	14971
