depth	min	max	median	mean
1350	1547	2009	1782	1784
1355	1615	2073	1849	1849
1360	1707	2137	1927	1923
1365	1771	2194	2005	1998
1375	1944	2356	2158	2154
1380	2030	2415	2238	2233
1385	2101	2487	2312	2307
1390	2188	2581	2384	2386
1395	2273	2664	2473	2469
1400	2350	2754	2556	2555
1405	2453	2852	2645	2650
1410	2543	2947	2746	2745
1415	2642	3088	2862	2863
1420	2776	3218	2982	2987
1425	2896	3365	3120	3123
1430	3025	3568	3285	3288
1435	3185	3730	3458	3456
1440	3349	3971	3659	3659
1445	3583	4201	3872	3875
1450	3762	4446	4109	4108
1455	4019	4679	4346	4353
1460	4256	4976	4656	4649
1465	4593	5317	4967	4967
1470	4892	5624	5273	5270
1475	5254	5978	5611	5615
1480	5524	6312	5946	5940
1485	5890	6632	6297	6288
1490	6200	6982	6622	6611
1495	6533	7359	6981	6973
1500	6856	7712	7321	7316
1505	7290	8054	7703	7694
1510	7653	8373	8018	8015
1515	7990	8680	8344	8340
1517.5	8197	8766	8502	8499
1520	8334	8944	8667	8659
1522.5	8523	9041	8799	8795
1525	8621	9232	8931	8931
1527.5	8787	9333	9075	9072
1532.5	9033	9605	9330	9326
1537.5	9276	9801	9546	9544
1542.5	9463	10013	9742	9742
1547.5	9685	10163	9912	9914
1552.5	9829	10305	10058	10060
1557.5	9934	10436	10178	10183
1562.5	10020	10576	10278	10283
