depth	min	max	median	mean
10	131	1234	747	726
20	370	1339	891	883
30	531	1471	1038	1039
40	730	1601	1199	1191
50	935	1747	1355	1349
60	1090	1884	1509	1504
70	1249	2025	1656	1651
80	1417	2142	1795	1797
90	1591	2290	1956	1953
100	1766	2431	2104	2104
110	1927	2584	2254	2251
120	2086	2742	2404	2410
130	2242	2886	2571	2571
140	2400	3072	2734	2738
150	2581	3241	2902	2904
160	2745	3392	3068	3069
170	2950	3580	3253	3252
180	3117	3747	3431	3432
190	3324	3935	3634	3630
200	3530	4135	3833	3832
210	3738	4356	4046	4050
220	3939	4577	4280	4274
230	4170	4829	4501	4502
240	4435	5048	4727	4731
250	4645	5272	4948	4955
260	4912	5476	5181	5186
270	5139	5706	5412	5417
280	5398	5938	5655	5659
290	5593	6158	5884	5882
300	5812	6396	6097	6094
310	6023	6585	6295	6297
320	6210	6802	6492	6492
330	6364	6992	6672	6674
340	6507	7215	6843	6844
