depth	min	max	median	mean
5	899	1561	1245	1238
10	984	1610	1314	1309
20	1138	1733	1438	1440
30	1276	1857	1568	1567
40	1399	1949	1677	1680
50	1522	2070	1795	1793
60	1639	2154	1905	1905
70	1751	2268	2012	2012
110	2162	2685	2443	2436
130	2387	2902	2650	2650
150	2630	3093	2858	2861
170	2825	3285	3076	3069
190	3060	3513	3271	3274
210	3268	3685	3480	3478
230	3486	3881	3675	3678
250	3683	4069	3879	3878
265	3846	4222	4033	4033
280	4000	4382	4182	4182
300	4201	4564	4384	4384
320	4394	4764	4588	4583
340	4603	4977	4778	4780
360	4783	5175	4984	4984
380	4999	5406	5193	5196
420	5408	5855	5625	5626
440	5638	6076	5854	5854
460	5901	6334	6103	6105
480	6141	6608	6375	6374
500	6456	6960	6696	6702
520	6846	7392	7103	7103
545	7415	7928	7680	7678
560	7794	8313	8055	8057
580	8278	8842	8557	8556
600	8762	9395	9067	9067
625	9365	10000	9701	9694
640	9756	10396	10071	10071
660	10216	10876	10541	10543
680	10629	11311	10980	10984
700	11023	11784	11377	11385
720	11336	12152	11737	11740
