depth	min	max	median	mean
5	4566	5131	4865	4860
10	4638	5250	4944	4939
15	4697	5336	5024	5022
20	4748	5444	5115	5115
25	4833	5545	5201	5197
30	4922	5675	5293	5299
35	5025	5842	5392	5406
40	5163	5976	5514	5528
45	5258	6163	5651	5670
50	5378	6393	5810	5823
55	5514	6673	5996	6013
60	5664	6906	6189	6212
65	5797	7209	6406	6430
70	5978	7540	6622	6649
75	6120	7756	6844	6878
80	6306	8070	7080	7095
85	6512	8326	7274	7306
90	6696	8562	7509	7546
95	6887	8846	7740	7772
100	7127	8984	7942	7984
102	7222	9065	8006	8054
104	7275	9161	8076	8123
106	7339	9235	8139	8194
108	7375	9333	8206	8264
110	7430	9457	8287	8335
112	7528	9492	8363	8401
114	7618	9512	8423	8467
116	7681	9559	8496	8533
118	7735	9599	8557	8600
120	7777	9665	8619	8667
124	7899	9763	8739	8785
128	7974	9895	8840	8897
130	8030	9980	8897	8953
134	8148	10068	9017	9049
136	8200	10102	9067	9094
138	8239	10152	9104	9136
140	8281	10199	9146	9178
144	8350	10281	9225	9263
148	8422	10340	9295	9347
152	8493	10446	9377	9429
156	8585	10517	9444	9506
160	8622	10589	9512	9574
164	8692	10657	9580	9639
168	8764	10725	9648	9705
172	8813	10794	9702	9773
176	8899	10850	9774	9840
180	8975	10915	9835	9906
184	9031	10970	9900	9964
189	9107	11062	9965	10042
